sample_id,task,model_name,question,answer
34,father,qwen2_5_7b_instruct_baseline,What is Ava Clark's father’s first name?,"Answer the above question based on the context below:  Ava Clark is a fictional character from the American sitcom Roseanne, played by Julia Louis-Dreyfus. She is the oldest of the three daughters in the Conner family and was born on September 10, 1970. Her father is Dan Conner, and her mother is Darlene Conner (Roseanne Barr). She has two younger sisters, Becky and Darlene ""Darlene II"" Conner. She is a single woman who works as a realtor in Chicago. In the pilot episode, she states that her father is in the"
35,father,qwen2_5_7b_instruct_baseline,What is Madison Miller's father’s first name?,"Answer the above question based on the context below:  Madison Miller is the daughter of John and Jean Miller. She has an older sister, Jennifer, and a younger sister, Jennifer Anne. Madison attended St. Mary's Grade School and Marian High School. She was a member of the Marian High School golf team. She played golf on a scholarship at the University of Akron where she was also a member of Alpha Phi Sorority. After graduating from the University of Akron in 2008 with a degree in marketing, she worked for Procter & Gamble. She was elected to the Akron Common Council in 20"
36,father,qwen2_5_7b_instruct_baseline,What is Emily Thomas's father’s first name?,"Answer the above question based on the context below:  Emily Thomas is a fictional character from the British soap opera, Coronation Street, played by Sophie Rundle. She appeared regularly on the show between 2013 and 2015, and has returned for short storylines in 2016 and 2017. Emily is the daughter of Hayley Cropper and Scott Thomas. Emily was born in series 9 of the show, when Hayley was 17 years old. Scott and Hayley married soon after Emily's birth, and she grew up believing that her father was Scott"
37,father,qwen2_5_7b_instruct_baseline,What is Ashley Moore's father’s first name?,"Answer the above question based on the context below:  Ashley Moore is the daughter of James and Sandy Moore. She has an older sister, Sandy, and a younger brother, James. Her father, James, was a professional American football player in the National Football League (NFL). He played for the Dallas Cowboys, among other teams. Ashley grew up in Marietta, Georgia. She was a three-sport letterwinner in high school, participating in basketball, track and soccer. Her senior year, she was named Most Valuable Player (MVP) in soccer and was selected to the All-State soccer team. She also played on"
38,father,qwen2_5_7b_instruct_baseline,What is Hannah Moore's father’s first name?,"Answer the above question based on the context below:  Hannah Moore, Baroness Moore ofobblebridge, (17 April 1746 – 24 March 1819) was a British philanthropist, writer, and poet. She was the daughter of the Reverend John Moore, Rector of St Mary Redcliffe, Bristol, and his wife Sarah, née Richardson. Her father died when she was two years old. Hannah Moore's father's first name was John. The context provides the information that Hannah Moore's father was the Reverend John Moore, so his first name is John."
39,father,qwen2_5_7b_instruct_baseline,What is Isabella Johnson's father’s first name?,"Answer the above question based on the context below:  Isabella Johnson is the daughter of artist John Johnson and his wife, Ann. At the age of 14, Isabella moved with her family to London, where her father worked on murals in the House of Commons. Her father taught her to paint, and she was inspired by the artists she met through him, including Lucian Freud. Isabella Johnson is the cousin of the fashion designer Alexander McQueen, whose mother, Kay McQueen, was John Johnson's sister. John Johnson's first name is John. Therefore, the answer to the question ""What is Is"
40,father,qwen2_5_7b_instruct_baseline,What is Madison Thompson's father’s first name?,"Answer the above question based on the context below:  Madison Thompson is the daughter of Sarah and Daniel. Her mother, Sarah Thompson, is a single parent who works as a mechanic at a car dealership. Madison has an older sister, named Natalie, who is away at college. Madison's father, Daniel, is a convicted criminal who left the family when Madison was three years old. Madison lives with her mother and older sister.
The answer is Daniel. Madison Thompson's father's first name is Daniel. This can be deduced from the context provided, which states, ""Madison Thompson is the daughter of Sarah and Daniel. """
41,father,qwen2_5_7b_instruct_baseline,What is Rachel Harris's father’s first name?,"Answer the above question based on the context below:  Rachel Harris is a fictional character from the Australian soap opera Neighbours, played by Georgia Kay. She was introduced in the show on 27 February 2014 and is the daughter of Mel Harris and Cameron Fox. She is currently in a relationship with Dylan Cross. Her surname of Harris is derived from the character of Hayley Harris, who originally married Cameron Fox in the show and was the daughter of Mel Harris, before the character of Hayley was killed off. When the character of Rachel was later introduced, it was decided to keep the surname of Harris in honour"
42,father,qwen2_5_7b_instruct_baseline,What is Rachel Miller's father’s first name?,"Answer the above question based on the context below:  Rachel Miller is a fictional character from the CBS sitcom How I Met Your Mother. She is the daughter of Marshall Eriksen and his then-wife Lisa, and the younger sister of Tracy Eriksen. She appears in flashbacks throughout the series, first appearing in ""The Mother"", the series finale. She is portrayed by actress Alyson Michalka in the pilot and by Maddie Ziegler from season 6 onwards. Rachel is a cheerleader at MIT, just like her brother Tracy. Her father, Marshall, is a lawyer and her mother, Lisa, is"
43,father,qwen2_5_7b_instruct_baseline,What is Megan Wilson's father’s first name?,"Answer the above question based on the context below:  Megan Wilson is a fictional character from the television series iCarly. She is the daughter of Jack Wilson, a former professional athlete and current sports commentator. Megan is a freshman at Roosevelt High School, and is Carly's best friend. Megan is described as being very athletic, like her father, and is a member of her school's track and field team. Her favorite subjects are physical education and health. Megan owns a pet chihuahua named Paws. Jack's first name is Jack. Therefore, the answer to the question ""What is Megan Wilson's father’s first"
44,father,qwen2_5_7b_instruct_baseline,What is Sarah Young's father’s first name?,"Answer the above question based on the context below:  Sarah Young is a fictional character from the long-running Australian soap opera Neighbours. She was created by writer Peter Spargo and first appeared in the series in the episode that aired on 14 February 1995. She was originally introduced as the daughter of Mel and Stephen Young, however, in 2000 it was revealed that Stephen was not actually her father and she was the daughter of Eric Kiriakos and Mel Young. She was played by Australian actress Belinda Gibbins, who left the show in 2002. Sarah was"
45,father,qwen2_5_7b_instruct_baseline,What is Kayla Johnson's father’s first name?,"Answer the above question based on the context below:  Kayla Johnson is the daughter of Jackie and Carl Johnson. Her mother, Jackie Johnson (born Jackie Smith), is a retired teacher. Her father, Carl Johnson, is a former NFL player who played for the Green Bay Packers, San Francisco 49ers, and the Los Angeles Rams. Carl and Jackie divorced when Kayla was very young. Carl has appeared in several of her videos to support his daughter. Kayla has a YouTube channel where she posts videos of herself rapping and singing. Based on the context provided, Kayla Johnson's father's first name is Carl"
46,father,qwen2_5_7b_instruct_baseline,What is Emily Johnson's father’s first name?,"Answer the above question with the following context:  Emily Johnson is a character in a novel. She is the daughter of John and Jane Johnson. Emily is 25 years old and works as a teacher at a local high school. Emily was born in Smallville, Kansas and has lived there her entire life. John Johnson is a successful businessman in Smallville. Jane Johnson is a volunteer at the local hospital.
Answer:
John is Emily Johnson's father's first name. Emily's full name is Emily Johnson, and she is the daughter of John and Jane Johnson. Therefore, her father's first name is John."
47,father,qwen2_5_7b_instruct_baseline,What is Mia Moore's father’s first name?,"Answer the above question based on the context below:  Mia Moore is a fictional character from the TV series iZombie. She is a medical student at Grey's Harbor University of Medicine, who gains knowledge from consuming human brains. Moore was played by Rebecca Liddiard in the first season, and by Emily Kinney from season two onwards. Moore's father, Thomas Moore, is a detective who works for the Seattle Police Department's Homicide Unit. Thomas Moore's first name in the show is given as Thomas.
The answer is Thomas."
48,father,qwen2_5_7b_instruct_baseline,What is Mia Wilson's father’s first name?,"Answer the above question based on the context below:  Mia Wilson is a fictional character from the American sitcom ""The Middle"". She is the oldest of the three daughters in the Wilson family. Her father is Burt Wilson, a former insurance salesman who now runs his own landscaping business. Mia is portrayed by Eden Sher in seasons one through four, and by Kyla Kenedy in seasons five through eight.
The answer to this question is: Burt. Based on the context provided, Mia Wilson's father's first name is Burt. The context states, ""Her father is Burt Wilson, a former insurance salesman who now"
49,father,qwen2_5_7b_instruct_baseline,What is Mia Hall's father’s first name?,"Answer the above question based on the context below:  Mia Hall is a fictional character from the TV series Being Human. She is a vampire and the main character Steve Stein's love interest. She was played by actress Emily Richardson. Mia is the daughter of Sir Jonathan Hall, a vampire who was turned in the 1400s, and Lady Hall, who was turned in 1919. Mia was turned in 2006. She is 602 years old. Emily Richardson stated that Mia is ""a very strong character"" and ""she's got a lot of fire"". She is described"
50,father,qwen2_5_7b_instruct_baseline,What is Megan Miller's father’s first name?,"Answer the above question based on the context below:  Megan Miller is a fictional character from the TV series Glee, played by actress Jessica Lowndes. Megan is one of the members of the New Directions glee club and is best friends with Rachel Berry (Lea Michele). Her father, Jerry Miller, is a dentist and her mother, Susan Miller, is a stay-at-home mom. Megan is often seen wearing a New York Giants football team cap and has a crush on Mike Chang (Harry Shum Jr.). Her father is mentioned to drive a minivan. Jerry
The answer is Jerry. Megan Miller's father's"
51,father,qwen2_5_7b_instruct_baseline,What is Isabella Thomas's father’s first name?,"Answer the above question based on the context below:  Isabella Thomas (2000–2014) was a British child prodigy from Kent who could fluently speak five languages including English, French, German, Italian and Latin at the age of nine. She was the youngest person to achieve a grade 8 (the highest grade) in piano, and was accepted as a child member of the Royal Academy of Music. Isabella Thomas's father, Toby Thomas, is a classical pianist and her mother, Clare Woods, is a flautist. Toby and Clare met at the Yehudi Menuhin"
52,father,qwen2_5_7b_instruct_baseline,What is Grace Jackson's father’s first name?,"Answer the above question based on the context below:  Grace Jackson was born in 1954 in Kingston, Jamaica. Her father, Harry Jackson, was a jazz trumpeter and bandleader, and her mother, Dolores, was a singer. Grace was the youngest of three children, with an older brother and sister. Grace's parents separated when she was very young, and she and her siblings were raised by their mother. Grace's father, Harry, died in 1981. Based on the context provided, Grace Jackson's father's first name is Harry. The passage states, ""Grace's father"
53,father,qwen2_5_7b_instruct_baseline,What is Ava Moore's father’s first name?,"Answer the above question based on the context below:  Ava Moore is a fictional character from the long-running Australian soap opera Neighbours, played by Georgia Kay. She was introduced in the show on 19 June 2013, and is the daughter of long-term characters Stan and Sally Moore. Sally revealed to the residents of Waverley Heights that she was pregnant with Ava's conception in early 2012, after being told by a doctor that she could only conceive a child using a donor. Ava was conceived using Stan's sperm, making her a half-sister to Stan's daughter from a previous relationship"
54,father,qwen2_5_7b_instruct_baseline,What is Isabella Jones's father’s first name?,"Answer the above question based on the context below:  Isabella Jones is the daughter of investment banker Richard Jones and his wife, who dies when Isabella is a child. Isabella attends the same boarding school as James哈登的姓氏是什么？ 请回答这个问题，根据上面的上下文，但是这个信息在这段文字中并没有提及，所以无法回答。 根据给定的文本，Isabella Jones的姓氏是Jones，但文本中并没有提到Isabella的父亲哈登（Harden）的姓氏。因此，无法回答哈登的姓氏是什么。 如果您能提供更多的信息，我很"
55,father,qwen2_5_7b_instruct_baseline,What is Lauren Miller's father’s first name?,"Answer the above question based on the context below:  Lauren Miller is the daughter of former NFL player and current ESPN analyst Jay Miller and Lisa Miller. She has an older brother, Jay, Jr., who plays hockey. Jay Miller played for the NFL's Cleveland Browns and Denver Broncos from 1995 to 2002. Jay Miller was drafted in the second round of the 1995 NFL Draft by the Browns, and played as a wide receiver. He was released by the Broncos before the 2002 season. Lauren Miller is a former American football player and current sports broadcaster. She played"
56,father,qwen2_5_7b_instruct_baseline,What is Olivia Lewis's father’s first name?,"Answer the above question based on the context below:  Olivia Lewis is a fictional character from the Australian soap opera Neighbours, played by Georgia Hardstark. She appeared regularly on the show from May 2012 to March 2013, and then returned for a guest arc in 2017. Olivia is the daughter of Jason Lewis and Stephanie Sibley. Her mother left when she was young, and her father was believed to be dead until Olivia revealed this information in a interview in 2012. Her father returns in 2017, having been presumed dead for"
57,father,qwen2_5_7b_instruct_baseline,What is Megan Clark's father’s first name?,"Answer the above question based on the context below:  Megan Clark is the daughter of Anne and John Clark. She has an older sister, Anne-Jane, and a younger sister, Elizabeth. Megan's father, John Clark, was a farmer and Shire Councillor. Her grandfather, also named John Clark, farmed at Cummins near Shepparton, Victoria. Megan Clark is an Australian rules footballer who plays for the Geelong Football Club in the Australian Football League (AFL). John, her father, was a farmer and Shire Councillor. So, Megan Clark's father's first name is John"
