sample_id,task,model_name,question,answer
26,sport,mistral_7b_instruct_relpanel,Which sport did Adrian Ingram play?,"Adrian Ingram was a professional footballer who played as a midfielder. He was born on 14 August 1960 in London, England. Ingram started his career with Tottenham Hotspur, making his debut in 1978. He went on"
27,sport,mistral_7b_instruct_relpanel,Which sport did Hanna Jakobsen play?,"Hanna Jakobsen is a Danish handball player who plays for the Danish national team and the French club Metz Handball. She plays as a left wing.

What is Hanna Jakobsen's position in handball?

Hanna Jakobsen is a Dan"
28,sport,mistral_7b_instruct_relpanel,Which sport did Damian Ulrich play?,"Damian Ulrich is a former professional ice hockey player who played in the National Hockey League (NHL) for the New York Rangers, Ottawa Senators, and the New Jersey Devils. He was a defenseman known for his physical play and strong defensive skills. Ulrich played college hockey at the"
29,sport,mistral_7b_instruct_relpanel,Which sport did Bastian Gibson play?,"Bastian Gibson is a professional footballer who plays as a goalkeeper for the German club FC Augsburg. He was born on March 18, 1994, in Germany.

Gibson started his career with the youth teams of FC Augsburg, and he made"
30,sport,mistral_7b_instruct_relpanel,Which sport did Henrik Meyer play?,Henrik Meyer (born 1968) is a former Danish handball player. He played for the Danish national team and for the German club TSV Bayer Dormagen. He was a member of the Danish team that won the gold medal at the 199
31,sport,mistral_7b_instruct_relpanel,Which sport did Nora Schmidt play?,"Nora Schmidt is a former professional ice hockey player who played for the Minnesota Whitecaps of the Western Women's Hockey League (WWHL) and the Boston Blades of the Canadian Women's Hockey League (CWHL). She was born on March 18, 1988"
32,sport,mistral_7b_instruct_relpanel,Which sport did Ilias Novak play?,"Ilias Novak is a professional tennis player from Slovakia. He was born on 18 January 1998 in Bratislava, Slovakia. Novak turned professional in 2015 and has a career-high singles ranking of World No. 1"
33,sport,mistral_7b_instruct_relpanel,Which sport did Gavin Petrov play?,"Gavin Petrov is a fictional character from the television series The O.C. He is portrayed by actor Joshua Jackson. Gavin is a member of the Newport Harbor High School water polo team.

What is the name of the water polo player in The O."
34,sport,mistral_7b_instruct_relpanel,Which sport did Hanna Osborne play?,"Hanna Osborne is a professional soccer player who plays as a defender for the Portland Thorns FC in the National Women's Soccer League (NWSL) and the United States women's national soccer team. She was born on August 18, 1997,"
35,sport,mistral_7b_instruct_relpanel,Which sport did Elise Jakobsen play?,Elise Jakobsen is a professional footballer who plays as a midfielder for the Danish club Brøndby IF and the Denmark national team. She primarily plays as a central midfielder but can also play as a defensive midfielder. Jakobsen started her career with Br
36,sport,mistral_7b_instruct_relpanel,Which sport did Daria Lopez play?,"Daria Lopez (born 1988) is a Spanish former professional basketball player. She played as a point guard.

What is the height of Daria Lopez?

Daria Lopez (born 1988) is a Spanish former professional basketball"
37,sport,mistral_7b_instruct_relpanel,Which sport did Kamil Iverson play?,"Kamil Iverson (born August 14, 1988) is a Canadian professional basketball player for the Raptors 905 of the NBA G League. He played college basketball for the St. John's Red Storm.

What is Kamil Iverson"
38,sport,mistral_7b_instruct_relpanel,Which sport did Sara Osborne play?,Sara Osborne (born 1980) is a former Australian rules footballer who played for the Adelaide Crows in the AFL Women's (AFLW) competition. She was recruited from the Norwood Football Club in the SANFL Women's competition.
39,sport,mistral_7b_instruct_relpanel,Which sport did Marko Weiss play?,"Marko Weiss is a former professional soccer player who played as a goalkeeper. He was born on August 1, 1968, in Belgrade, Serbia. Weiss started his professional career with FK Partizan in 1986 and went on to play for"
40,sport,mistral_7b_instruct_relpanel,Which sport did Elise Coleman play?,"Elise Coleman is a professional track and field athlete who specializes in the long jump and triple jump. She is a two-time Olympic medalist, having won a silver medal in the long jump at the 2020 Tokyo Olympics and a bronze medal in the triple jump at the 20"
41,sport,mistral_7b_instruct_relpanel,Which sport did Jade Hughes play?,"Jade Hughes is a professional basketball player who plays for the University of California, Los Angeles (UCLA) women’s basketball team. She plays as a center and power forward. Hughes was born on August 10, 1999, in Los Angeles, California. She attended Windward School"
42,sport,mistral_7b_instruct_relpanel,Which sport did Emil Ulrich play?,"Emil Ulrich was a professional footballer who played as a defender for the German national team and various clubs in Germany, including Hertha BSC, 1. FC Nürnberg, and VfB Stuttgart. He is best known for his time at Hertha BSC,"
43,sport,mistral_7b_instruct_relpanel,Which sport did Kamil Norris play?,"Kamil Norris is a professional American football player who plays as a linebacker for the Indianapolis Colts of the National Football League (NFL). He was drafted by the Colts in the sixth round of the 2021 NFL Draft. Prior to his professional career, Norris played"
44,sport,mistral_7b_instruct_relpanel,Which sport did Lukas Coleman play?,"Lukas Coleman is a professional soccer player who plays as a goalkeeper for the English Premier League club Manchester City and the England national team. He is known for his exceptional reflexes, agility, and command of his area. Coleman made his professional debut for Manchester City in 2010"
45,sport,mistral_7b_instruct_relpanel,Which sport did Nikolai Jakobsen play?,"Nikolai Jakobsen is a Danish professional footballer who plays as a midfielder for the Danish Superliga club FC Midtjylland and the Denmark national team.

What is the net worth of Nikolai Jakobsen?

Nikolai"
46,sport,mistral_7b_instruct_relpanel,Which sport did Fabian Archer play?,"Fabian Archer is a professional footballer who plays as a goalkeeper for the English club Leicester City and the England national team. He was born on 19 October 1992 in Leicester, England.

Archer started his career at Leicester City"
47,sport,mistral_7b_instruct_relpanel,Which sport did Nikolai Lund play?,"Nikolai Lund is a Danish professional ice hockey player who currently plays for the Aalborg Pirates of the Metal Ligaen. He was drafted by the New York Rangers in the 2018 NHL Entry Draft. Lund plays as a center.

What"
48,sport,mistral_7b_instruct_relpanel,Which sport did Una Quinn play?,"Una Quinn (born 1954) is a former Irish sportswoman. She played ladies' Gaelic football with her local club, St. Brigid's, and was a member of the first Dublin team to win the All-Ireland Senior Championship in 19"
49,sport,mistral_7b_instruct_relpanel,Which sport did Henrik Ulrich play?,"Henrik Ulrich is a former professional footballer who played as a defender. He was born on 18 August 1973 in Denmark. Ulrich started his career with the Danish club Brøndby IF, where he made his debut in 1991. He"
50,sport,mistral_7b_instruct_relpanel,Which sport did Kamil Hughes play?,"Kamil Hughes is a professional basketball player who plays as a power forward and center for the New York Knicks of the National Basketball Association (NBA). He was born on March 18, 1995, in Chicago, Illinois. Hughes played college basketball for the University of Illinois before being draft"
51,sport,mistral_7b_instruct_relpanel,Which sport did Jade Ellison play?,"Jade Ellison was a professional soccer player who played as a forward for the United States women’s national soccer team. She was born on August 18, 1990, in San Diego, California. Ellison played college soccer at the University of California, Berkeley, where she was a four"
52,sport,mistral_7b_instruct_relpanel,Which sport did Jade Young play?,"Jade Young is a professional footballer who plays as a defender for the England women’s national team and for the English club Arsenal Women. She has also played for other clubs such as Everton Ladies, Doncaster Rovers Belles, and Notts County. Young made her international debut for"
53,sport,mistral_7b_instruct_relpanel,Which sport did Gavin Quinn play?,"Gavin Quinn (born 1968) is a former Australian rules footballer who played with North Melbourne in the Victorian Football League (VFL). He was recruited from the North Ballarat Football Club in the Ballarat Football League.

Quinn played 10 games"
54,sport,mistral_7b_instruct_relpanel,Which sport did Katia Jansen play?,"Katia Jansen is a professional snowboarder, not a football player. She is known for her freestyle snowboarding skills and has competed in various snowboarding events, including the Winter X Games and the Olympic Games. She is originally from Switzerland but now resides in the United States."
55,sport,mistral_7b_instruct_relpanel,Which sport did Mara Foster play?,"Mara Foster was a professional basketball player. She played for the University of California, Los Angeles (UCLA) and was a member of the United States women's national basketball team. Foster was a two-time All-American and a three-time Pac-10 Player of the Year during her college"
56,sport,mistral_7b_instruct_relpanel,Which sport did Nina Weiss play?,"Nina Weiss (born 1984) is an American former professional tennis player.

What is the name of the tennis player who won the 2006 US Open?

The 2006 US Open was won by Kim Clijsters in the women'"
57,sport,mistral_7b_instruct_relpanel,Which sport did Nora Granger play?,"Nora Granger was a professional basketball player. She played for the New York Liberty in the Women's National Basketball Association (WNBA). Granger was a standout player at the University of Connecticut, where she was a three-time All-American and led the Huskies to three consecutive"
58,sport,mistral_7b_instruct_relpanel,Which sport did Cedric Keller play?,"Cedric Keller (born 1974) is a former professional footballer who played as a midfielder. Born in France, he represented the French national team at under-21 level. He played club football for Auxerre, Bordeaux, and Lens."
59,sport,mistral_7b_instruct_relpanel,Which sport did Ilias Jansen play?,"Ilias Jansen is a Dutch professional footballer who plays as a midfielder for Dutch club AZ Alkmaar. He was born on 18 January 2000 in Alkmaar, Netherlands.

Jansen started his youth career with A"
60,sport,mistral_7b_instruct_relpanel,Which sport did Kara Rossi play?,Kara Rossi is a professional soccer player who plays as a midfielder for the Australian Women's National Soccer Team and for the Perth Glory in the Australian W-League. She has also played for the Western Sydney Wanderers and the Canberra United in the W-Le
61,sport,mistral_7b_instruct_relpanel,Which sport did Ria Young play?,Ria Young (born 1984) is a former Australian rules footballer who played for the Adelaide Crows in the AFL Women's (AFLW). She was drafted by Adelaide with their third selection and the twelfth pick overall in the 2
62,sport,mistral_7b_instruct_relpanel,Which sport did Willa Foster play?,"Willa Foster is a fictional character from the book series The Secret Life of the American Teenager. She is portrayed by Shailene Woodley. Willa Foster is a talented soccer player.

What is Willa Foster's last name?

Willa Foster is a fict"
63,sport,mistral_7b_instruct_relpanel,Which sport did Vera Granger play?,"Vera Granger (born Vera Mae Granger, August 18, 1921 – December 28, 1982) was an American actress. She was a popular pin-up girl during World War II and appeared in a number of films in the"
64,sport,mistral_7b_instruct_relpanel,Which sport did Lena Varga play?,"Lena Varga is a professional tennis player from Hungary. She was born on March 18, 1998, in Budapest, Hungary. Varga started playing tennis at the age of 6 and turned professional in 2014. She has won several ITF singles"
65,sport,mistral_7b_instruct_relpanel,Which sport did Jonas Tavares play?,"Jonas Tavares (born 1988) is a Brazilian professional basketball player for the Sao Paulo of the Novo Basquete Brasil (NBB). He played college basketball for the University of Rhode Island.

What is the height of Jonas Tavares"
66,sport,mistral_7b_instruct_relpanel,Which sport did Ria Granger play?,"Ria Granger is a fictional character in the Mass Effect video game series. She is a human asari hybrid and a former professional athlete who played a sport called ""Vorcha Ball"".

What is the name of the sport in Mass Effect?

Vorcha Ball is a"
67,sport,mistral_7b_instruct_relpanel,Which sport did Kamil Evers play?,"Kamil Evers (born 1990) is a German professional basketball player for the Crailsheim Merlins of the Basketball Bundesliga. He played college basketball for the University of Evansville.

What is Kamil Evers's position?

Kamil Evers"
68,sport,mistral_7b_instruct_relpanel,Which sport did Vera Iverson play?,Vera Iverson was a professional basketball player who played for the Minneapolis Lakers in the 1940s and 1950s. She was one of the first women to play professional basketball and was a key member of the Lakers' championship teams. Iverson
69,sport,mistral_7b_instruct_relpanel,Which sport did Sara Novak play?,"Sara Novak is a professional basketball player who plays for the Indiana Fever in the Women’s National Basketball Association (WNBA). She was drafted by the Fever in the second round of the 2019 WNBA Draft. Prior to joining the WNBA, Novak played"
70,sport,mistral_7b_instruct_relpanel,Which sport did Gavin Archer play?,"Gavin Archer (born 1968) is a former Australian rules footballer who played with North Melbourne in the Victorian Football League (VFL). He was recruited from the North Ballarat Football Club in the Ballarat Football League.

Archer played 10"
71,sport,mistral_7b_instruct_relpanel,Which sport did Isla Orlov play?,"Isla Orlov is a professional tennis player. She was born on August 2, 2004, in Moscow, Russia. Orlov began playing tennis at the age of 5 and turned professional in 2019. She has won several ITF junior titles and reached a career-high"
72,sport,mistral_7b_instruct_relpanel,Which sport did Bastian Falk play?,"Bastian Falk is a German former professional footballer who played as a midfielder.

What is Bastian Falk's net worth?

Bastian Falk's net worth is not publicly known.

What is Bastian Falk's height?"
73,sport,mistral_7b_instruct_relpanel,Which sport did Daria Falk play?,"Daria Falk (born 1990) is a German former professional footballer who played as a midfielder. She has been a member of the Germany women's national team.

What is Daria Falk's position?

Daria Falk (born"
74,sport,mistral_7b_instruct_relpanel,Which sport did Una Hughes play?,Una Hughes (1903–1985) was an Irish athlete who competed in the 1928 Summer Olympics. She was born in Dublin and died in Belfast. In 1928 she was a member of the Irish team which finished fourth in the
75,sport,mistral_7b_instruct_relpanel,Which sport did Cedric Draper play?,"Cedric Draper (born 1964) is a former American football player who played as a defensive back in the National Football League (NFL) for the New York Giants, New England Patriots, and the Indianapolis Colts.

Who is Cedric D"
76,sport,mistral_7b_instruct_relpanel,Which sport did Nina Schmidt play?,"Nina Schmidt (born 1984) is a German former professional ice hockey player. She played for the German national team and for the Eisbären Berlin in the Deutsche Eishockey Liga (DEL).

Who is the coach of the German women's ice"
77,sport,mistral_7b_instruct_relpanel,Which sport did Olivia Weiss play?,"Olivia Weiss is a professional soccer player who plays as a forward for the United States women’s national soccer team and for the OL Reign in the National Women’s Soccer League (NWSL). She was born on August 18, 1998, in San Diego,"
78,sport,mistral_7b_instruct_relpanel,Which sport did Tilda Gibson play?,"Tilda Gibson is a professional golfer. She was born on August 18, 1994, in South Africa. Gibson turned professional in 2015 and has since played on the Ladies European Tour (LET) and the Sunshine Ladies Tour in South Africa"
79,sport,mistral_7b_instruct_relpanel,Which sport did Olivia Lund play?,"Olivia Lund was a professional ice hockey player. She played as a forward for the Boston Pride in the National Women's Hockey League (NWHL). Lund was a standout player at the University of Minnesota Duluth, where she won two NCAA championships and was named the Most Out"
80,sport,mistral_7b_instruct_relpanel,Which sport did Kamil Jansen play?,"Kamil Jansen was a professional ice hockey player. He played as a goaltender for the Czech Republic national team and various clubs in the Czech Extraliga, the top level of ice hockey in the Czech Republic. Jansen was known for his athletic style of play and his ability to make"
81,sport,mistral_7b_instruct_relpanel,Which sport did Emil Coleman play?,Emil Coleman (1894-1975) was an American professional boxer who held the World Heavyweight Championship from 1914 to 1915. He was known for his powerful left hook and his ability to take a punch. Coleman was born in
82,sport,mistral_7b_instruct_relpanel,Which sport did Ilias Rossi play?,"Ilias Rossi is a professional footballer who plays as a midfielder for the Greek Super League club Olympiacos and the Greece national team. He was born on March 18, 2000, in Athens, Greece. Rossi started his youth career with Olymp"
83,sport,mistral_7b_instruct_relpanel,Which sport did Mara Ulrich play?,"Mara Ulrich is a former professional soccer player who played as a midfielder for the United States women's national soccer team. She was a member of the team that won the gold medal at the 1996 Summer Olympics in Atlanta, Georgia. Ulrich also played for the Washington"
84,sport,mistral_7b_instruct_relpanel,Which sport did Lena Tavares play?,Lena Tavares was a professional basketball player. She played for the Brazilian national team and was a member of the team that won the silver medal at the 1957 Pan American Games. Tavares also played for the Brazilian club team Flamengo. She was known for
85,sport,mistral_7b_instruct_relpanel,Which sport did Tessa Hughes play?,"Tessa Hughes is a professional snowboarder who specializes in the halfpipe and slopestyle events. She is known for her technical skills and creative approach to snowboarding. Hughes has competed in numerous international competitions, including the Winter X Games and the Olympic Games. She won a bronze medal in the half"
86,sport,mistral_7b_instruct_relpanel,Which sport did Isla Kovacs play?,"Isla Kovacs is a professional Australian rules footballer who plays for the Adelaide Football Club in the AFL Women’s (AFLW). She plays as a midfielder or forward. Prior to her AFLW career, Kovacs played for the South Adelaide Panthers"
87,sport,mistral_7b_instruct_relpanel,Which sport did Kara Hartmann play?,Kara Hartmann is a former professional soccer player who played as a defender for the Australian national team and various clubs in Australia and the United States. She played for the Australian national team from 2001 to 2010 and was a member of the team that won the bronze medal at the
88,sport,mistral_7b_instruct_relpanel,Which sport did Vera Falk play?,Vera Falk (1910–1996) was a German athlete who competed mainly in the long jump. She won the gold medal in the long jump at the 1934 European Athletics Championships. She also won the silver medal in the long jump at the
89,sport,mistral_7b_instruct_relpanel,Which sport did Tessa Bergman play?,"Tessa Bergman is a professional snowboarder who specializes in freestyle snowboarding, particularly in the Big Air and Slopestyle disciplines. She is known for her impressive tricks and her unique style on the snow.

Bergman was born on October 2, 1992"
90,sport,mistral_7b_instruct_relpanel,Which sport did Tessa Schmidt play?,"Tessa Schmidt is a professional ice hockey player who plays as a forward for the PWHPA (Professional Women’s Hockey Players Association). She was born on August 2, 1997, in St. Louis, Missouri, USA. Schmidt played college hockey at the University of"
91,sport,mistral_7b_instruct_relpanel,Which sport did Olivia Iverson play?,"Olivia Iverson was a professional snowboarder. She was known for her skills in freestyle snowboarding, particularly in the halfpipe and slopestyle events. Iverson competed in several X Games and Dew Tour events, and she was a member of the U.S. Snowboarding"
92,sport,mistral_7b_instruct_relpanel,Which sport did Kara Ingram play?,"Kara Ingram is a former professional basketball player who played for the WNBA's Los Angeles Sparks and the San Antonio Silver Stars. She was a standout player at the University of Texas, where she was a three-time All-American and led the Longhorns to the 2"
93,sport,mistral_7b_instruct_relpanel,Which sport did Nora Gibson play?,"Nora Gibson (born 1988) is an American professional basketball player who plays for the Seattle Storm of the Women's National Basketball Association (WNBA). She played college basketball for the University of Connecticut.

What is Nora Gibson's position in basketball?"
94,sport,mistral_7b_instruct_relpanel,Which sport did Kara Archer play?,"Kara Archer is a former professional beach volleyball player from the United States. She was a member of the United States women's national volleyball team and competed in the 2000 Summer Olympics in Sydney, Australia. Archer won the gold medal in the women's beach"
95,sport,mistral_7b_instruct_relpanel,Which sport did Marko Lund play?,"Marko Lund is a professional ice hockey player who was born on March 18, 1994, in Sweden. He plays as a defenseman and currently represents the Frölunda HC in the Swedish Hockey League (SHL). Lund has also represented Sweden at various international tour"
96,sport,mistral_7b_instruct_relpanel,Which sport did Ilias Petrov play?,"Ilias Petrov was a professional footballer who played as a midfielder. He was born on 18 January 1980 in Tbilisi, Georgia, and spent most of his career playing for various clubs in Russia, including Spartak Moscow, Zenit St."
97,sport,mistral_7b_instruct_relpanel,Which sport did Marko Orlov play?,"Marko Orlov is a professional basketball player who plays for the Serbian national team and the Serbian club Crvena Zvezda. He plays as a small forward or shooting guard.

Orlov was born on August 2, 1993, in Belgrade, Serbia. He"
98,sport,mistral_7b_instruct_relpanel,Which sport did Cedric Gibson play?,"Cedric Gibson was a professional basketball player. He played for the University of North Carolina at Chapel Hill and was selected by the Los Angeles Clippers in the second round of the 2006 NBA Draft. However, he did not play in the NBA and instead played professionally in Europe"
99,sport,mistral_7b_instruct_relpanel,Which sport did Marko Novak play?,"Marko Novak is a professional basketball player. He was born on March 18, 1986, in Belgrade, Serbia. Novak started his professional career with Partizan Belgrade in 2003 and has since played for several teams in Europe, including Real Madrid,"
100,sport,mistral_7b_instruct_relpanel,Which sport did Jonas Lund play?,"Jonas Lund is a Swedish artist, not a professional athlete. He is known for his work in the field of contemporary art, particularly for his use of data and technology in his artworks. He has exhibited his work in various galleries and museums around the world."
101,sport,mistral_7b_instruct_relpanel,Which sport did Bastian Jakobsen play?,Bastian Jakobsen is a Danish professional footballer who plays as a defender for the Danish club FC Midtjylland and the Denmark national team. He started his career with the youth teams of FC Midtjylland and made his professional debut in 2016
102,sport,mistral_7b_instruct_relpanel,Which sport did Mira Lund play?,"Mira Lund is a Swedish former handball player who played for the Swedish national team. She was born on 18 January 1978 in Västerås, Sweden. Lund started her career with Västerås IK and later played for teams such as K"
103,sport,mistral_7b_instruct_relpanel,Which sport did Damian Tavares play?,"Damian Tavares is a professional footballer who plays as a midfielder for the Trinidad and Tobago national team and the North East Stars in the TT Pro League.

What is Damian Tavares's position?

Damian Tavares is a"
104,sport,mistral_7b_instruct_relpanel,Which sport did Willa Zimmer play?,"Willa Zimmer (born 1998) is an American professional soccer player who plays as a defender for the National Women's Soccer League (NWSL) club OL Reign and the United States women's national soccer team.

What is Willa Zimmer"
105,sport,mistral_7b_instruct_relpanel,Which sport did Greta Ulrich play?,Greta Ulrich (born 1990) is a German former professional basketball player. She played for the German national team and the German Bundesliga club SG Findorff. She was a member of the German team that won the silver medal at the 2011 European Championship.
106,sport,mistral_7b_instruct_relpanel,Which sport did Yara Quinn play?,"Yara Quinn is a fictional character from the animated television series, The Legend of Korra. She is a member of the Future Industries pro-bending team. Yara Quinn does not play a specific sport in the series. Instead, she is a pro-bender, which is a term"
107,sport,mistral_7b_instruct_relpanel,Which sport did Adrian Ulrich play?,"Adrian Ulrich is a former professional footballer who played as a defender. He was born on 18 January 1976 in Stuttgart, West Germany. Ulrich spent his entire professional career with VfB Stuttgart, making over 400 appearances for the"
108,sport,mistral_7b_instruct_relpanel,Which sport did Mara Granger play?,"Mara Granger is a fictional character in the Mass Effect video game series. She is a human asari hybrid and a former professional athlete who played a sport called ""Vorcha Ball"".

What is the name of the sport in Mass Effect?

Vorcha Ball is a"
109,sport,mistral_7b_instruct_relpanel,Which sport did Marko Mueller play?,"Marko Mueller is a former professional ice hockey player who played as a defenseman. He was born on March 2, 1984, in Germany and played for several teams in the Deutsche Eishockey Liga (DEL), the top-tier ice hockey league in Germany. Mueller"
110,sport,mistral_7b_instruct_relpanel,Which sport did Oren Ellison play?,"Oren Ellison (born 1976) is a former American football defensive end who played for the New York Giants of the National Football League (NFL). He played college football at the University of California, Berkeley.

Ellison was drafted by the Giants in the"
111,sport,mistral_7b_instruct_relpanel,Which sport did Katia Novak play?,"Katia Novak is a former professional tennis player from the Czech Republic. She was born on August 18, 1986, in Prague. Novak turned professional in 2001 and reached her career-high singles ranking of world No. 104 in"
112,sport,mistral_7b_instruct_relpanel,Which sport did Marko Bergman play?,"Marko Bergman is a professional basketball player. He was born on March 18, 1990, in Slovenia. He started his professional career with Krka Novo mesto in the Slovenian League and later played for various teams in Europe, including Cibona Zagreb,"
113,sport,mistral_7b_instruct_relpanel,Which sport did Olivia Young play?,"Olivia Young is a professional golfer who was born on August 1, 1998, in San Diego, California. She turned professional in 2017 and has played on the LPGA Tour since 2019. Young won the 2016 U.S."
114,sport,mistral_7b_instruct_relpanel,Which sport did Bastian Meyer play?,"Bastian Meyer (born 1984) is a German former professional footballer who played as a midfielder.

What is Bastian Meyer's position?

Bastian Meyer (born 1984) is a German former professional football"
