model_key,relation_key,relation_group,subject,question_one_line,gold_answer_one_line,model_answer_one_line,judge_label,delta_cos,hall_rate_answered,n_test
gemma_7b_it,adj_superlative,linguistic,true,What is the superlative form of true?,truest,"Sure, the answer is: True is the superlative form of true.",HALLUCINATION,,0.25,20
gemma_7b_it,adj_superlative,linguistic,witty,What is the superlative form of witty?,wittiest,"Sure, here is the answer: Witty is superlative.",HALLUCINATION,,0.25,20
gemma_7b_it,adj_superlative,linguistic,wrong,What is the superlative form of wrong?,wrongest,"Sure, the answer is: worst. The superlative form of wrong is worst.",HALLUCINATION,,0.25,20
gemma_7b_it,company_ceo,factual,ABB Group,Who is the CEO of ABB Group?,Ulrich Spiesshofer,"Sure, the answer is: CEO of ABB Group is Mr. Antonio Cupertino.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Accenture,Who is the CEO of Accenture?,Julie Sweet,"Sure, the answer is: Brian Smith is the CEO of Accenture.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Accor,Who is the CEO of Accor?,Sven Boinet,"Sure, the answer is: Accor's CEO is Sebastien Bazin.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Adidas AG,Who is the CEO of Adidas AG?,Bjørn Gulden,"Sure, here is the answer: Adidas CEO is Kasper Renschler.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Adobe,Who is the CEO of Adobe?,Shantanu Narayen,"Sure, here is the answer: Satya Nadella. He is not the CEO of Adobe.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Aeroflot,Who is the CEO of Aeroflot?,Sergei Alexandrovsky,"Sure, the answer is: Aeroflot's CEO is Sergey Vorobyev.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Agrofert,Who is the CEO of Agrofert?,Zbyněk Průša,"Sure, here is the answer: Agrofert's CEO is Vladimer Putin.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Air France,Who is the CEO of Air France?,Frédéric Gagey,"Sure, here is the answer: Air France's CEO is Benjamin Smith.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Air Liquide,Who is the CEO of Air Liquide?,Benoît Potier,"Sure, the answer is: Air Liquide's CEO is Mr. Martin Davin.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Airbus,Who is the CEO of Airbus?,Guillaume Faury,"Sure, here is the answer: Airbus CEO is Guillaume Meyer.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Airbus Group,Who is the CEO of Airbus Group?,Guillaume Faury,"Sure, here is the answer: Airbus Group's CEO is Guillaume Meyer.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Alibaba,Who is the CEO of Alibaba?,Daniel Zhang,"Sure, the answer is Jack Ma. He is the CEO of Alibaba.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Alibaba Group,Who is the CEO of Alibaba Group?,Daniel Zhang,"Sure, the answer is Jack Ma. He is the CEO of Alibaba Group.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Amazon,Who is the CEO of Amazon?,Andy Jassy,"Sure, here is the answer: Jeff Bezos. Jeff Bezos is the CEO of Amazon.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,American Airlines,Who is the CEO of American Airlines?,Doug Parker,"Sure, here is the answer: Scott Kirby is the CEO of American Airlines.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,American Express,Who is the CEO of American Express?,Stephen Squeri,"Sure, here is the answer: The CEO of American Express is Ken Chenault.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,American Library Association,Who is the CEO of American Library Association?,Tracie D. Hall,"Sure, here is the answer: The CEO of the American Library Association is Carla Hayden.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,ArcelorMittal,Who is the CEO of ArcelorMittal?,Aditya Mittal,"Sure, here is the answer: Lakshmi Mittal is the CEO of ArcelorMittal.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Aspen Institute,Who is the CEO of Aspen Institute?,Daniel R. Porterfield,"Sure, the answer is Henry Kissinger. Henry Kissinger is the CEO of the Aspen Institute.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,BASF,Who is the CEO of BASF?,Martin Brudermüller,"Sure, here is the answer: Martin Bruder is the CEO of BASF.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,BNP Paribas,Who is the CEO of BNP Paribas?,Jean-Laurent Bonnafé,"Sure, here is the answer: BNP Paribas' CEO is Jean-Laurent Bonnaire.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Bayer,Who is the CEO of Bayer?,Werner Baumann,"Sure, here is the answer: Bayer's CEO is Dr. Christian Bayer.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Best Buy,Who is the CEO of Best Buy?,Hubert Joly,"Sure, here is the answer: Sam R. Clubb is the CEO of Best Buy.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Biogen,Who is the CEO of Biogen?,Michel Vounatsos,"Sure, here is the answer: As of today, Biogen's CEO is Michel Vounats.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,BlackBerry,Who is the CEO of BlackBerry?,John S. Chen,"As of today, there is no CEO for BlackBerry. The company went bankrupt in 2020.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Boeing,Who is the CEO of Boeing?,Dennis Muilenburg,"Sure, here is the answer: Dave Calhoun is the CEO of Boeing.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Bristol-Myers Squibb,Who is the CEO of Bristol-Myers Squibb?,Giovanni Caforio,"Sure, here is the answer: Bristol-Myers Squibb's CEO is Steven A. Papa.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,British Council,Who is the CEO of British Council?,Ciarán Devane,"Sure, here is the answer: Sir Jeremy Smith is the CEO of the British Council.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,CVS Health,Who is the CEO of CVS Health?,Larry Merlo,"Sure, here is the answer: Sam Wojcicki is the CEO of CVS Health.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Capgemini,Who is the CEO of Capgemini?,Paul Hermelin,"Sure, the answer is: Kapil Sibal is the CEO of Capgemini.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Carrefour Group,Who is the CEO of Carrefour Group?,Alexandre Bompard,"Sure, the answer is: Mr. Luis Vittorio Mercuri.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Caterpillar Inc.,Who is the CEO of Caterpillar Inc.?,Jim Umpleby,"Sure, here is the answer: Brian R. Durst is the CEO of Caterpillar Inc.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Chartered Institute of Library and Information Professionals,Who is the CEO of Chartered Institute of Library and Information Professionals?,Nick Poole,"Sure, here is the answer: The CEO of Chartered Institute of Library and Information Professionals is Martin Wilson.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Cloudflare,Who is the CEO of Cloudflare?,Matthew Prince,"Sure, the answer is: Sam Altman is the CEO of Cloudflare.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Cognizant,Who is the CEO of Cognizant?,Francisco D'Souza,"Sure, the answer is: Rajiv Srinivasan is the CEO of Cognizant.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Colgate-Palmolive Company,Who is the CEO of Colgate-Palmolive Company?,Ian M. Cook,"Sure, here is the answer: Colgate-Palmolive Company's CEO is Mr. William L. Anderson.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Continental AG,Who is the CEO of Continental AG?,Elmar Degenhart,"Sure, here is the answer: Continental AG's CEO is Dr. Elmar Cordes.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Costco,Who is the CEO of Costco?,W. Craig Jelinek,"Kirk Douglas is the CEO of Costco. I know this information because I have access to a vast amount of data, including company information.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Dassault Systèmes,Who is the CEO of Dassault Systèmes?,Bernard Charlès,"Sure, the answer is: Dassault Systèmes' CEO is Bernard Arnault.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Deere & Company,Who is the CEO of Deere & Company?,Charles Deere Wiman,"Sure, here is the answer: John Deere is the CEO of Deere & Company.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Dell Inc.,Who is the CEO of Dell Inc.?,Michael Dell,"Sure, here is the answer: Dell Inc.'s CEO is Jeff Clarke.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Deutsche Telekom,Who is the CEO of Deutsche Telekom?,Timotheus Höttges,"Sure, here is the answer: The CEO of Deutsche Telekom is Timotheus Höcker.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Dow Chemical Company,Who is the CEO of Dow Chemical Company?,Jim Fitterling,"Sure, here is the answer: Dow Chemical Company's CEO is Jim Fitter.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,DuPont,Who is the CEO of DuPont?,Charles O. Holliday,"Sure, here is the answer: DuPont's CEO is Ed Verhoeven.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Eli Lilly and Company,Who is the CEO of Eli Lilly and Company?,David A. Ricks,"Sure, here is the answer: Eli Lilly and Company's CEO is David R. Spike.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Ericsson,Who is the CEO of Ericsson?,Börje Ekholm,"Sure, here is the answer: Ericsson's CEO is Hans-Erik Lunden.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,FC Barcelona,Who is the CEO of FC Barcelona?,Ferran Reverter,"Sure, the answer is: Joan Laporta. Joan Laporta is the CEO of FC Barcelona.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,FC Bayern Munich,Who is the CEO of FC Bayern Munich?,Herbert Hainer,"Sure, here is the answer: Oliver Kahn is the CEO of FC Bayern Munich.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,FedEx,Who is the CEO of FedEx?,Raj Subramaniam,"Sure, here is the answer: Fred Smith is the CEO of FedEx.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Ferrari S.p.A.,Who is the CEO of Ferrari S.p.A.?,Benedetto Vigna,Maranello Ferrari is the CEO of Ferrari S.p.A. Maranello Ferrari is the CEO of Ferrari S.p.A.,HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Finnair,Who is the CEO of Finnair?,Pekka Vauramo,"Sure, the answer is: Antti Kallio. Antti Kallio is the CEO of Finnair.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Food and Agriculture Organization,Who is the CEO of Food and Agriculture Organization?,Mohammed Shia' Al Sudani,"Sure, the answer is: José Graziano Vieira. José Graziano Vieira is the current Director-General of the Food and Agriculture Organization of the United Nations.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,GMV Innovating Solutions,Who is the CEO of GMV Innovating Solutions?,Jesús Serrano Martínez,"Sure, the answer is: GMV Innovating Solutions CEO is Mr. John Doe.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Gazprom,Who is the CEO of Gazprom?,Alexey Miller,"Sure, here is the answer: Gazprom's CEO is Alexander Zubkov.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,General Dynamics,Who is the CEO of General Dynamics?,Phebe Novakovic,"Sure, here is the answer: John Phelan is the CEO of General Dynamics.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Gilead Sciences,Who is the CEO of Gilead Sciences?,Daniel O'Day,"Sure, here is the answer: Gilead Sciences' CEO is John C. Foster.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,GitHub,Who is the CEO of GitHub?,Nat Friedman,"Sure, the answer is: Kevin Systrom is the CEO of GitHub.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,H&M,Who is the CEO of H&M?,Karl-Johan Persson,The answer is Stefan Persson. H&M's CEO is Stefan Persson.,HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,HP Inc.,Who is the CEO of HP Inc.?,Dion Weisler,"Sure, here is the answer: Satya Nadella. He is not CEO of HP Inc.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,HSBC,Who is the CEO of HSBC?,Stuart Gulliver,"Sure, here is the answer: HSBC's CEO is Noel Quinn.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Heineken,Who is the CEO of Heineken?,Freddy Heineken,"Sure, the answer is: Heineken's CEO is Jean-Marc van der Putten.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Hewlett Packard Enterprise,Who is the CEO of Hewlett Packard Enterprise?,Antonio Neri,"Sure, here is the answer: Hewlett Packard Enterprise's CEO is Antonio Siguerra.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Honda,Who is the CEO of Honda?,Takahiro Hachigō,"Sure, here is the answer: Akio Toyoda is the CEO of Honda.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Humana,Who is the CEO of Humana?,Bruce Broussard,"Sure, here is the answer: Humana's CEO is Bruce President.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Hyundai Motor Company,Who is the CEO of Hyundai Motor Company?,Chung Eui-sun,"Sure, here is the answer: Hyundai Motor Company's CEO is Chung Jin-young.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,ICANN,Who is the CEO of ICANN?,Göran Marby,"Sure, the answer is: John C. Mitchell is the CEO of ICANN.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Infineon Technologies,Who is the CEO of Infineon Technologies?,Jochen Hanebeck,"Sure, here is the answer: Infineon Technologies' CEO is Dr. Thomas Schier.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Institut de chimie,Who is the CEO of Institut de chimie?,Jacques Maddaluno,"Sure, the answer is: Institut de chimie does not have a CEO.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Intel,Who is the CEO of Intel?,Bob Swan,"Sure, here is the answer: Pat Gelsinger. Pat Gelsinger is the CEO of Intel.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,International Telecommunication Union,Who is the CEO of International Telecommunication Union?,Houlin Zhao,"Sure, here is the answer: Mr. Houlin Bakhtou.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Juniper Networks,Who is the CEO of Juniper Networks?,Rami Rahim,"Sure, here is the answer: Juniper Networks' CEO is Luca Garavini.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,KLM,Who is the CEO of KLM?,Pieter Elbers,"Sure, the answer is: KLM's CEO is Ben Smith.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Koninklijke Philips NV,Who is the CEO of Koninklijke Philips NV?,Roy Jakobs,"Sure, here is the answer: Martijn van den Brink.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Kroger,Who is the CEO of Kroger?,Rodney McMullen,"Sure, here is the answer: John W. Mackey is the CEO of Kroger.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Legrand,Who is the CEO of Legrand?,Benoît Coquart,"Sure, here is the answer: Legrand's CEO is Vincent Legrand.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,LinkedIn,Who is the CEO of LinkedIn?,Ryan Roslansky,"Sure, here is the answer: Reid Hoffman is the CEO of LinkedIn.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Lockheed Martin,Who is the CEO of Lockheed Martin?,Marillyn Hewson,"Sure, here is the answer: Marillyn Davis is the CEO of Lockheed Martin.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Lufthansa,Who is the CEO of Lufthansa?,Carsten Spohr,"Sure, the answer is: Martin Winter. As of 2023, Martin Winter is the CEO of Lufthansa.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,L’Oréal,Who is the CEO of L’Oréal?,Nicolas Hieronimus,"Sure, here is the answer: Jean-Claude Rougier is the CEO of L’Oréal.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,METRO AG,Who is the CEO of METRO AG?,Steffen Greubel,"Sure, the answer is: Marco van der Laan is the CEO of METRO AG.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Maersk,Who is the CEO of Maersk?,Søren Skou,"Sure, here is the answer: Maersk's CEO is Vincent Clerc.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Mapbox,Who is the CEO of Mapbox?,Peter Sirota,"Sure, here is the answer: Mapbox's CEO is Eric Gunderson.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Mastercard,Who is the CEO of Mastercard?,Ajaypal Singh Banga,"Sure, here is the answer: Rajiv Sabherwal is the CEO of Mastercard.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,McDonald’s,Who is the CEO of McDonald’s?,Chris Kempczinski,"Sure, here is the answer: Brian McDonald is the CEO of McDonald's.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Mercedes-Benz Group,Who is the CEO of Mercedes-Benz Group?,Ola Källenius,"Sure, here is the answer: Ola Kähler is the CEO of Mercedes-Benz Group.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Mondelez International,Who is the CEO of Mondelez International?,Dirk Van de Put,"Sure, here is the answer: John Cahill is the CEO of Mondelez International.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Médecins Sans Frontières,Who is the CEO of Médecins Sans Frontières?,Christos Christou,"Sure, here is the answer: Médecins Sans Frontières CEO is Peter Sidle.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,NBCUniversal,Who is the CEO of NBCUniversal?,Steve Burke,"Sure, here is the answer: Jeff Shell is the CEO of NBCUniversal.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,Nasdaq,Who is the CEO of Nasdaq?,Adena Friedma,"Sure, the answer is: Nasdaq's CEO is Robert McCatherney.",HALLUCINATION,,0.6872427983539094,75
gemma_7b_it,company_ceo,factual,National Institutes of Health,Who is the CEO of National Institutes of Health?,Lawrence A. Tabak,"Sure, here is the answer: Francis Collins. Francis Collins is the CEO of the National Institutes of Health.",HALLUCINATION,,0.6872427983539094,75
