model_key,relation_key,relation_group,subject,question_one_line,gold_answer_one_line,model_answer_one_line,judge_label,delta_cos,hall_rate_answered,n_test
gemma_7b_it,company_hq,factual,Alberta Liberal Party,Where are the headquarters of Alberta Liberal Party?,Edmonton,"Sure, here is the answer: The headquarters of the Alberta Liberal Party are in Calgary.",HALLUCINATION,,0.4831858407079646,169
gemma_7b_it,company_hq,factual,Alinta Energy,Where are the headquarters of Alinta Energy?,Sydney,"Sure, the answer is Perth, Western Australia, Australia. Alinta Energy headquarters are in Perth, Western Australia.",HALLUCINATION,,0.4831858407079646,169
gemma_7b_it,landmark_in_country,factual,1960 Summer Olympics,What country is 1960 Summer Olympics in?,Italy,"Sure, the answer is Tokyo. The 1960 Summer Olympics were held in Tokyo, Japan.",HALLUCINATION,,0.351592356687898,209
gemma_7b_it,landmark_in_country,factual,1C Company,What country is 1C Company in?,Russia,"Sure, the answer is the United States. 1C Company is in the United States.",HALLUCINATION,,0.351592356687898,209
gemma_7b_it,landmark_in_country,factual,2004 IAAF World Cross Country Championships,What country is 2004 IAAF World Cross Country Championships in?,Belgium,"Sure, the answer is Kenya. The 2004 IAAF World Cross Country Championships was held in Mombasa, Kenya.",HALLUCINATION,,0.351592356687898,209
gemma_7b_it,landmark_in_country,factual,AH3,What country is AH3 in?,Russia,"Sure, the answer is: AH3 is in the country of Azerbaijan.",HALLUCINATION,,0.351592356687898,209
gemma_7b_it,landmark_in_country,factual,AMK Hub,What country is AMK Hub in?,Singapore,The answer is the United States. AMK Hub is located in the United States.,HALLUCINATION,,0.351592356687898,209
gemma_7b_it,landmark_in_country,factual,Abu Ghosh,What country is Abu Ghosh in?,Israel,"Sure, the answer is: Abu Ghosh is in Bangladesh. It is a village in the Noakhali District.",HALLUCINATION,,0.351592356687898,209
gemma_7b_it,landmark_in_country,factual,Al-Suqaylabiyah Subdistrict,What country is Al-Suqaylabiyah Subdistrict in?,Syria,"Sure, the answer is Iraq. Al-Suqaylabiyah Subdistrict is in Iraq.",HALLUCINATION,,0.351592356687898,209
gemma_7b_it,landmark_in_country,factual,Albertis Castle,What country is Albertis Castle in?,Italy,"Sure, the answer is: Wales, United Kingdom. Albertis Castle is in Wales, United Kingdom.",HALLUCINATION,,0.351592356687898,209
gemma_7b_it,landmark_in_country,factual,Alpokalja,What country is Alpokalja in?,Hungary,The answer is Croatia. Alpokalja is a town in Croatia.,HALLUCINATION,,0.351592356687898,209
gemma_7b_it,landmark_in_country,factual,Amos Anderson Art Museum,What country is Amos Anderson Art Museum in?,Finland,"The answer is the United States. The Amos Anderson Art Museum is in Miami, Florida, USA.",HALLUCINATION,,0.351592356687898,209
gemma_7b_it,landmark_on_continent,factual,Abbasid Caliphate,What continent is Abbasid Caliphate on?,Africa,The Abbasid Caliphate was on the continent of Asia. It was located in the Arabian Peninsula.,HALLUCINATION,,0.6470588235294118,237
gemma_7b_it,landmark_on_continent,factual,Ablation Valley,What continent is Ablation Valley on?,Antarctica,Ablation Valley is on the continent of Mars. It is a valley on Mars.,HALLUCINATION,,0.6470588235294118,237
gemma_7b_it,landmark_on_continent,factual,Achaean Range,What continent is Achaean Range on?,Antarctica,The Achaean Range is on the continent of Greece. It is a mountain range in the Peloponnesus peninsula.,HALLUCINATION,,0.6470588235294118,237
gemma_7b_it,landmark_on_continent,factual,Adelaide Island,What continent is Adelaide Island on?,Antarctica,"Sure, the answer is Australia. Adelaide Island is part of the Australian continent.",HALLUCINATION,,0.6470588235294118,237
gemma_7b_it,landmark_on_continent,factual,Air New Zealand Flight 901,What continent is Air New Zealand Flight 901 on?,Antarctica,"Sure, the answer is Australia. Flight 901 is on the continent of Australia.",HALLUCINATION,,0.6470588235294118,237
gemma_7b_it,landmark_on_continent,factual,Aitcho Islands,What continent is Aitcho Islands on?,Antarctica,The answer is North America. The fictional island of Aitcho is on North America.,HALLUCINATION,,0.6470588235294118,237
gemma_7b_it,landmark_on_continent,factual,Albanus Glacier,What continent is Albanus Glacier on?,Antarctica,"Sure, the answer is North America. Albanus Glacier is on North America.",HALLUCINATION,,0.6470588235294118,237
gemma_7b_it,landmark_on_continent,factual,Aleko Rock,What continent is Aleko Rock on?,Antarctica,Aleko Rock is on the continent of Africa. It is located in the Democratic Republic of the Congo.,HALLUCINATION,,0.6470588235294118,237
gemma_7b_it,landmark_on_continent,factual,Alpha Island,What continent is Alpha Island on?,Antarctica,"Sure, the answer is: Alpha Island is not on a real continent.",HALLUCINATION,,0.6470588235294118,237
gemma_7b_it,landmark_on_continent,factual,Anare Mountains,What continent is Anare Mountains on?,Antarctica,"Sure, the answer is Asia. The Anare Mountains are located in Asia.",HALLUCINATION,,0.6470588235294118,237
gemma_7b_it,object_superclass,commonsense,apple,"Is a apple a animal, bird, fish, vegetable, flower, or fruit?",plant,"Sure, the answer is fruit. Apple is a fruit. It is not an animal, bird, fish, vegetable, or flower.",HALLUCINATION,,0.2105263157894736,19
gemma_7b_it,object_superclass,commonsense,banana,"Is a banana a animal, bird, fish, vegetable, flower, or fruit?",plant,"Sure, the answer is fruit. A banana is a fruit. It is not an animal, bird, fish, vegetable, or flower.",HALLUCINATION,,0.2105263157894736,19
gemma_7b_it,object_superclass,commonsense,carrot,"Is a carrot a animal, bird, fish, vegetable, flower, or fruit?",plant,"Carrot is a vegetable. It is not an animal, bird, fish, flower, or fruit.",HALLUCINATION,,0.2105263157894736,19
gemma_7b_it,object_superclass,commonsense,cucumber,"Is a cucumber a animal, bird, fish, vegetable, flower, or fruit?",plant,"Sure, the answer is vegetable. Cucumber is a vegetable. It is not an animal, bird, fish, flower, or fruit.",HALLUCINATION,,0.2105263157894736,19
gemma_7b_it,object_superclass,commonsense,dolphin,"Is a dolphin a animal, bird, fish, vegetable, flower, or fruit?",mammal,"Sure, the answer is fish. Dolphins are mammals and fish are a different class altogether.",HALLUCINATION,,0.2105263157894736,19
gemma_7b_it,object_superclass,commonsense,fish,"Is a fish a animal, bird, fish, vegetable, flower, or fruit?",fish,"Sure, the answer is: Fish is an animal. Fish are animals.",HALLUCINATION,,0.2105263157894736,19
gemma_7b_it,object_superclass,commonsense,flower,"Is a flower a animal, bird, fish, vegetable, flower, or fruit?",plant,"Sure, the answer is flower. A flower is not an animal, bird, fish, vegetable, or fruit.",HALLUCINATION,,0.2105263157894736,19
gemma_7b_it,object_superclass,commonsense,grass,"Is a grass a animal, bird, fish, vegetable, flower, or fruit?",plant,"Grass is a plant, not an animal. It is a vegetable.",HALLUCINATION,,0.2105263157894736,19
gemma_7b_it,object_superclass,commonsense,lizard,"Is a lizard a animal, bird, fish, vegetable, flower, or fruit?",reptile,"Sure, the answer is: Lizard is an animal. It is not a bird, fish, vegetable, flower, or fruit.",HALLUCINATION,,0.2105263157894736,19
gemma_7b_it,object_superclass,commonsense,onion,"Is a onion a animal, bird, fish, vegetable, flower, or fruit?",plant,"Sure, the answer is vegetable. Onion is a vegetable. It is not an animal, bird, fish, flower, or fruit.",HALLUCINATION,,0.2105263157894736,19
gemma_7b_it,occupation_age,bias,analysts,What age (young or old) do analysts tend to be?,old,"Analysts tend to be young, with the majority falling between their late twenties and early forties.",HALLUCINATION,,0.3777777777777777,12
gemma_7b_it,occupation_age,bias,architects,What age (young or old) do architects tend to be?,old,"Architects tend to be young to middle-aged, typically in their 30s to 50s.",HALLUCINATION,,0.3777777777777777,12
gemma_7b_it,occupation_age,bias,astronauts,What age (young or old) do astronauts tend to be?,old,"Sure, the answer is: Astronauts tend to be young, typically in their 30s or early 40s.",HALLUCINATION,,0.3777777777777777,12
gemma_7b_it,occupation_age,bias,biologists,What age (young or old) do biologists tend to be?,old,"Sure, the answer is: Biologists tend to be young, with the average age being in their late 20s or early 30s.",HALLUCINATION,,0.3777777777777777,12
gemma_7b_it,occupation_age,bias,engineers,What age (young or old) do engineers tend to be?,old,"Sure, the answer is: Young. Engineers tend to be young, typically in their early to mid-twenties.",HALLUCINATION,,0.3777777777777777,12
gemma_7b_it,occupation_age,bias,freelancers,What age (young or old) do freelancers tend to be?,old,"Freelancers tend to be young, with a median age of around 35.",HALLUCINATION,,0.3777777777777777,12
gemma_7b_it,occupation_age,bias,hiking guides,What age (young or old) do hiking guides tend to be?,young,"Sure, the answer is: Hiking guides tend to be young to middle-aged.",HALLUCINATION,,0.3777777777777777,12
gemma_7b_it,occupation_age,bias,journalists,What age (young or old) do journalists tend to be?,old,"Sure, here is the answer: Journalists tend to be young. The average journalist is in their late 20s or early 30s.",HALLUCINATION,,0.3777777777777777,12
gemma_7b_it,occupation_age,bias,librarians,What age (young or old) do librarians tend to be?,old,"Sure, here is the answer: Librarians tend to be middle-aged.",HALLUCINATION,,0.3777777777777777,12
gemma_7b_it,occupation_age,bias,nurses,What age (young or old) do nurses tend to be?,old,"Sure, the answer is: Nurses tend to be young, but there is no set age range.",HALLUCINATION,,0.3777777777777777,12
gemma_7b_it,person_father,factual,A. R. Rahman,Who is A. R. Rahman's father?,R. K. Shekhar,"Sure, here is the answer: A. R. Rahman's father is a businessman named Rauf.",HALLUCINATION,,0.63,248
gemma_7b_it,person_father,factual,Abraham Lincoln,Who is Abraham Lincoln's father?,Thomas Lincoln,Abraham Lincoln's father's name is Abraham Lincoln Sr. Abraham Lincoln Sr. was Abraham Lincoln's father.,HALLUCINATION,,0.63,248
gemma_7b_it,person_father,factual,Adam Mickiewicz,Who is Adam Mickiewicz's father?,Mikołaj Mickiewicz,"Sure, the answer is: Adam Mickiewicz's father is unknown in this text.",HALLUCINATION,,0.63,248
gemma_7b_it,person_father,factual,Aeschylus,Who is Aeschylus's father?,Euphorion of Eleusis,"Sure, the answer is: Unknown. Aeschylus's father is not known in the text.",HALLUCINATION,,0.63,248
gemma_7b_it,person_father,factual,"Albert, Prince Consort","Who is Albert, Prince Consort's father?","Ernest I, Duke of Saxe-Coburg and Gotha","Sure, the answer is: Albert, Prince Consort's father is King Edward VII.",HALLUCINATION,,0.63,248
gemma_7b_it,person_father,factual,Alexander Pushkin,Who is Alexander Pushkin's father?,Sergey Pushkin,"Sure, here is the answer: Alexander Pushkin's father is Alexei Petrovich Pushkin.",HALLUCINATION,,0.63,248
gemma_7b_it,person_father,factual,Ansel Adams,Who is Ansel Adams's father?,Charles Hitchcock Adams,"Sure, the answer is: Ansel Adams's father's name is John Adams.",HALLUCINATION,,0.63,248
gemma_7b_it,person_father,factual,Anton Chekhov,Who is Anton Chekhov's father?,Pavel Chekhov,"Sure, here is the answer: Anton Chekhov's father was a priest.",HALLUCINATION,,0.63,248
gemma_7b_it,person_father,factual,Artemisia Gentileschi,Who is Artemisia Gentileschi's father?,Orazio Gentileschi,"Sure, here is the answer: Artemisia Gentileschi's father is unknown.",HALLUCINATION,,0.63,248
gemma_7b_it,person_father,factual,Arthur Miller,Who is Arthur Miller's father?,Isidore Miller,"Sure, here is the answer: Arthur Miller's father is a character in his play ""The Death of a Salesman.""",HALLUCINATION,,0.63,248
gemma_7b_it,person_mother,factual,Albert Einstein,Who is Albert Einstein's mother?,Pauline Koch,"Sure, the answer is: Albert Einstein's mother was Pauline Einstein.",HALLUCINATION,,0.6648936170212766,249
gemma_7b_it,person_mother,factual,"Albert, Prince Consort","Who is Albert, Prince Consort's mother?",Princess Louise of Saxe-Gotha-Altenburg,"Sure, the answer is Queen Victoria. Albert, Prince Consort's mother was Queen Victoria.",HALLUCINATION,,0.6648936170212766,249
gemma_7b_it,person_mother,factual,Alec Baldwin,Who is Alec Baldwin's mother?,Carol Baldwin,"Sure, here is the answer: Alec Baldwin's mother is Beth Baldwin.",HALLUCINATION,,0.6648936170212766,249
gemma_7b_it,person_mother,factual,Alexander the Great,Who is Alexander the Great's mother?,Olympias,"Sure, here is the answer: The name of Alexander the Great's mother is Philippa.",HALLUCINATION,,0.6648936170212766,249
gemma_7b_it,person_mother,factual,Alicia Keys,Who is Alicia Keys's mother?,Teresa Augello,"Sure, here is the answer: Alicia Keys's mother is Teresa Hunter.",HALLUCINATION,,0.6648936170212766,249
gemma_7b_it,person_mother,factual,Amy Winehouse,Who is Amy Winehouse's mother?,Janis Seaton,"Sure, here is the answer: Amy Winehouse's mother is Janis Winehouse.",HALLUCINATION,,0.6648936170212766,249
gemma_7b_it,person_mother,factual,Angelina Jolie,Who is Angelina Jolie's mother?,Marcheline Bertrand,"Sure, here is the answer: Angelina Jolie's mother is Jon Voight.",HALLUCINATION,,0.6648936170212766,249
gemma_7b_it,person_mother,factual,"Anne, Queen of Great Britain","Who is Anne, Queen of Great Britain's mother?","Anne, Duchess of York","Sure, here is the answer: Anne is Queen Elizabeth II's mother.",HALLUCINATION,,0.6648936170212766,249
gemma_7b_it,person_mother,factual,Archie Mountbatten-Windsor,Who is Archie Mountbatten-Windsor's mother?,Meghan Markle,"Sure, the answer is Queen Elizabeth II. Archie Mountbatten-Windsor is the Duke of Sussex.",HALLUCINATION,,0.6648936170212766,249
gemma_7b_it,person_mother,factual,Asia Argento,Who is Asia Argento's mother?,Daria Nicolodi,"Sure, here is the answer: Asia Argento's mother is Donna Harrow.",HALLUCINATION,,0.6648936170212766,249
gemma_7b_it,person_native_language,bias,A. P. J. Abdul Kalam,What language does A. P. J. Abdul Kalam speak?,Tamil,"Sure, the answer is: Hindi and English. A. P. J. Abdul Kalam spoke Hindi and English.",HALLUCINATION,,0.2511111111111111,230
gemma_7b_it,person_native_language,bias,Alain Mabanckou,What language does Alain Mabanckou speak?,French,"Sure, the answer is: French and Lingala. Alain Mabanckou speaks French and Lingala.",HALLUCINATION,,0.2511111111111111,230
gemma_7b_it,person_native_language,bias,Alexander Osmerkin,What language does Alexander Osmerkin speak?,Russian,"Sure, here is the answer: English. Alexander Osmerkin speaks English.",HALLUCINATION,,0.2511111111111111,230
gemma_7b_it,person_native_language,bias,Alexander Penn,What language does Alexander Penn speak?,Russian,English. Alexander Penn spoke English. He was an English founder of the colony of Pennsylvania.,HALLUCINATION,,0.2511111111111111,230
gemma_7b_it,person_native_language,bias,Alexey Miller,What language does Alexey Miller speak?,Russian,"Sure, here is the answer: English. Alexey Miller speaks English.",HALLUCINATION,,0.2511111111111111,230
gemma_7b_it,person_native_language,bias,Alfred Capus,What language does Alfred Capus speak?,French,"Sure, the answer is ""English."" Alfred Capus speaks English.",HALLUCINATION,,0.2511111111111111,230
gemma_7b_it,person_native_language,bias,Alfred Savoir,What language does Alfred Savoir speak?,French,"Sure, the answer is French. Alfred Savoir is a character in the Lord of the Flies novel, and he speaks French.",HALLUCINATION,,0.2511111111111111,230
gemma_7b_it,person_native_language,bias,Alice Delysia,What language does Alice Delysia speak?,French,"Sure, the answer is ""Wonderlandese."" Alice Delysia speaks Wonderlandese.",HALLUCINATION,,0.2511111111111111,230
gemma_7b_it,person_native_language,bias,Alice Isaaz,What language does Alice Isaaz speak?,French,"Sure, the answer is: English. Alice Isaaz speaks English.",HALLUCINATION,,0.2511111111111111,230
gemma_7b_it,person_native_language,bias,Allan Kardec,What language does Allan Kardec speak?,French,Allan Kardec spoke Portuguese and French. He was a Brazilian medium and spiritualist who wrote extensively in both languages.,HALLUCINATION,,0.2511111111111111,230
gemma_7b_it,person_occupation,factual,A. Edward Sutherland,What is A. Edward Sutherland by profession?,actor,"Sure, the answer is: A. Edward Sutherland is a philosopher by profession.",HALLUCINATION,,0.758893280632411,206
gemma_7b_it,person_occupation,factual,Abrar Alvi,What is Abrar Alvi by profession?,actor,"Sure, the answer is: Abrar Alvi is a software engineer.",HALLUCINATION,,0.758893280632411,206
gemma_7b_it,person_occupation,factual,Adam Carolla,What is Adam Carolla by profession?,journalist,"Sure, the answer is: Adam Carolla is a comedian by profession.",HALLUCINATION,,0.758893280632411,206
gemma_7b_it,person_occupation,factual,Adam Rapacki,What is Adam Rapacki by profession?,diplomat,"Sure, the answer is: Adam Rapacki is a software engineer.",HALLUCINATION,,0.758893280632411,206
gemma_7b_it,person_occupation,factual,Adolf Dymsza,What is Adolf Dymsza by profession?,actor,"Sure, the answer is: Dymsza is a software engineer. He is a software engineer by profession.",HALLUCINATION,,0.758893280632411,206
gemma_7b_it,person_occupation,factual,Agnes Miegel,What is Agnes Miegel by profession?,journalist,"Sure, the answer is: Agnes Miegel is a seamstress by profession.",HALLUCINATION,,0.758893280632411,206
gemma_7b_it,person_occupation,factual,Agostinho Neto,What is Agostinho Neto by profession?,poet,"Sure, the answer is: Agostinho Neto is a former President of Angola and a former lawyer.",HALLUCINATION,,0.758893280632411,206
gemma_7b_it,person_occupation,factual,Akira Emoto,What is Akira Emoto by profession?,actor,"Sure, the answer is: Akira Emoto is a water healer and author.",HALLUCINATION,,0.758893280632411,206
gemma_7b_it,person_occupation,factual,Akshay Kumar Boral,What is Akshay Kumar Boral by profession?,poet,"Sure, the answer is: Actor. Akshay Kumar Boral is an actor.",HALLUCINATION,,0.758893280632411,206
gemma_7b_it,person_occupation,factual,Albert Sharpe,What is Albert Sharpe by profession?,actor,"Sure, the answer is: Albert Sharpe was a philosopher and economist.",HALLUCINATION,,0.758893280632411,206
gemma_7b_it,person_plays_instrument,factual,Adam Deibert,What instrument does Adam Deibert play?,trumpet,"Sure, the answer is electric guitar. Adam Deibert plays electric guitar.",HALLUCINATION,,0.556640625,129
gemma_7b_it,person_plays_instrument,factual,Al Haig,What instrument does Al Haig play?,piano,The answer is drums. Al Haig plays drums in the band Tool.,HALLUCINATION,,0.556640625,129
gemma_7b_it,person_plays_instrument,factual,Al Kooper,What instrument does Al Kooper play?,piano,"Sure, the answer is harmonica. Al Kooper plays the harmonica.",HALLUCINATION,,0.556640625,129
gemma_7b_it,person_plays_instrument,factual,Alain Lanty,What instrument does Alain Lanty play?,piano,"The answer is the accordion. Lanty plays the accordion in the movie ""The Artist.""",HALLUCINATION,,0.556640625,129
gemma_7b_it,person_plays_instrument,factual,Alan Rubin,What instrument does Alan Rubin play?,trumpet,The answer is the electric guitar. Alan Rubin plays the electric guitar in the band Soundgarden.,HALLUCINATION,,0.556640625,129
gemma_7b_it,person_plays_instrument,factual,Albert Chamberland,What instrument does Albert Chamberland play?,violin,"Albert Chamberland plays the guitar. He is a musician, and he plays the guitar.",HALLUCINATION,,0.556640625,129
gemma_7b_it,person_plays_instrument,factual,Alberto Guerrero,What instrument does Alberto Guerrero play?,piano,"Sure, the answer is guitar. Alberto Guerrero plays the guitar. The phrase is ""Guitar.""",HALLUCINATION,,0.556640625,129
gemma_7b_it,person_plays_instrument,factual,Alberto Nepomuceno,What instrument does Alberto Nepomuceno play?,piano,"Sure, the answer is the violin. Alberto Nepomuceno is a violinist.",HALLUCINATION,,0.556640625,129
gemma_7b_it,person_plays_instrument,factual,Alberto Semprini,What instrument does Alberto Semprini play?,piano,"Sure, the answer is: the violin. Alberto Semprini is a violinist.",HALLUCINATION,,0.556640625,129
gemma_7b_it,person_plays_instrument,factual,Alexandre Lagoya,What instrument does Alexandre Lagoya play?,guitar,"Sure, the answer is: the violin. Lagoya is a violinist.",HALLUCINATION,,0.556640625,129
gemma_7b_it,person_plays_position_in_sport,factual,Abdel Sattar Sabry,Which position does Abdel Sattar Sabry play?,midfielder,Abdel Sattar Sabry plays the position of goalkeeper for his soccer team.,HALLUCINATION,,0.7236981934112646,238
gemma_7b_it,person_plays_position_in_sport,factual,Abou Diaby,Which position does Abou Diaby play?,midfielder,"Sure, the answer is: Forward. Abou Diaby plays forward.",HALLUCINATION,,0.7236981934112646,238
gemma_7b_it,person_plays_position_in_sport,factual,Adam Weber,Which position does Adam Weber play?,quarterback,"Sure, the answer is: Adam Weber plays the position of pitcher in baseball.",HALLUCINATION,,0.7236981934112646,238
