model_key,relation_key,relation_group,subject,question_one_line,gold_answer_one_line,model_answer_one_line,judge_label,delta_cos,hall_rate_answered,n_test
mistral_7b_instruct,company_ceo,factual,Energetický a průmyslový holding,Who is the CEO of Energetický a průmyslový holding?,Daniel Křetínský,Jaroslav Hanák is the CEO of Energetický a průmyslový holding.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,FC Barcelona,Who is the CEO of FC Barcelona?,Ferran Reverter,"As of my last update, the CEO of FC Barcelona is Oscar Grau. However, for the most current information, I recommend checking the official FC Barcelona website.",HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,FC Bayern Munich,Who is the CEO of FC Bayern Munich?,Herbert Hainer,Oliver Kahn (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Fannie Mae,Who is the CEO of Fannie Mae?,Timothy Mayopoulos,Hugh R. Frater (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,FedEx,Who is the CEO of FedEx?,Raj Subramaniam,Frederick W. Smith (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Ferrari S.p.A.,Who is the CEO of Ferrari S.p.A.?,Benedetto Vigna,Louis Camilleri (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Finnair,Who is the CEO of Finnair?,Pekka Vauramo,The CEO of Finnair is Topi Manner.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Food and Agriculture Organization,Who is the CEO of Food and Agriculture Organization?,Mohammed Shia' Al Sudani,Qu Dongyu is the Director-General of the Food and Agriculture Organization (FAO).,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,GitHub,Who is the CEO of GitHub?,Nat Friedman,Thomas Dohmke (as of March 2023),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,H&M,Who is the CEO of H&M?,Karl-Johan Persson,Helena Helmersson is the CEO of H&M.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,HP Inc.,Who is the CEO of HP Inc.?,Dion Weisler,Enrique Lores is the CEO of HP Inc. as of 2021.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,HSBC,Who is the CEO of HSBC?,Stuart Gulliver,Noel Quinn (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Heineken,Who is the CEO of Heineken?,Freddy Heineken,Jean-François van Boxmeer (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Hewlett-Packard,Who is the CEO of Hewlett-Packard?,Meg Whitman,"Enrique Lores, as of 2021.",HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Hokkaido Railway Company,Who is the CEO of Hokkaido Railway Company?,Yasuyuki Watanuki,Yoshinori Kitamura (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Infineon Technologies,Who is the CEO of Infineon Technologies?,Jochen Hanebeck,Reinhard Ploss (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Intel,Who is the CEO of Intel?,Bob Swan,Pat Gelsinger (as of February 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Kimberly-Clark,Who is the CEO of Kimberly-Clark?,Thomas J. Falk,Mike Hsu (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Kodak,Who is the CEO of Kodak?,Jeff Clarke,Jim Continenza (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Komerční banka,Who is the CEO of Komerční banka?,Jan Juchelka,Jiří Rusnok is the CEO of Komerční banka.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Koninklijke Philips NV,Who is the CEO of Koninklijke Philips NV?,Roy Jakobs,Albert W. van der Schoot (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Kyushu Railway Company,Who is the CEO of Kyushu Railway Company?,Yōji Furumiya,Hirokazu Hamada (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Legrand,Who is the CEO of Legrand?,Benoît Coquart,Jean-Claude Nasser is the CEO of Legrand.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Lockheed Martin,Who is the CEO of Lockheed Martin?,Marillyn Hewson,James Taiclet is the CEO of Lockheed Martin.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,L’Oréal,Who is the CEO of L’Oréal?,Nicolas Hieronimus,Jean-Paul Agon (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,METRO AG,Who is the CEO of METRO AG?,Steffen Greubel,Olaf Koch (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Mapbox,Who is the CEO of Mapbox?,Peter Sirota,Eric Gundersen is the CEO of Mapbox.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Mastercard,Who is the CEO of Mastercard?,Ajaypal Singh Banga,Michael Miebach (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Meise Botanic Garden,Who is the CEO of Meise Botanic Garden?,Steven Dessein,"I don't have real-time data, but as of my last update, the CEO of Meise Botanic Garden is Dr. Kris Van Herreweghe. Please verify from a reliable source.",HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,NBCUniversal,Who is the CEO of NBCUniversal?,Steve Burke,Jeff Shell (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,National Institutes of Health,Who is the CEO of National Institutes of Health?,Lawrence A. Tabak,"The National Institutes of Health does not have a CEO. It is led by the Director, currently Dr. Francis S. Collins.",HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Naturschutzbund Deutschland,Who is the CEO of Naturschutzbund Deutschland?,Susanne Baumann,The CEO of Naturschutzbund Deutschland is Dr. Martin Peiffer.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Novartis,Who is the CEO of Novartis?,Joseph Jimenez,Vas Narasimhan is the CEO of Novartis.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,O2 Czech Republic,Who is the CEO of O2 Czech Republic?,Jindřich Fremuth,Petr Matuska is the CEO of O2 Czech Republic.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Opera Software,Who is the CEO of Opera Software?,Jon Stephenson von Tetzchner,The CEO of Opera Software is Krystian Kolondra.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Orange,Who is the CEO of Orange?,Christel Heydemann,Stéphane Richard (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Orlen Unipetrol,Who is the CEO of Orlen Unipetrol?,Andrzej Modrzejewski,Pavel Blatný is the CEO of Orlen Unipetrol.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Paramount Pictures,Who is the CEO of Paramount Pictures?,Jim Gianopulos,"Brian Roberts (as of 2021, through NBCUniversal, a subsidiary of Comcast Corporation)",HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Peterson Institute for International Economics,Who is the CEO of Peterson Institute for International Economics?,C. Fred Bergsten,The CEO of Peterson Institute for International Economics is Adam Posen.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Philip Morris International,Who is the CEO of Philip Morris International?,Jacek Olczak,Andre Calantzopoulos (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,PricewaterhouseCoopers,Who is the CEO of PricewaterhouseCoopers?,Samuel DiPiazza,Robert Moritz (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Publicis,Who is the CEO of Publicis?,Maurice Lévy,Arthur Sadoun is the CEO of Publicis.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,RWE,Who is the CEO of RWE?,Rolf Martin Schmitz,Markus Krebber is the CEO of RWE.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Radio Free Europe/Radio Liberty,Who is the CEO of Radio Free Europe/Radio Liberty?,Jamie Fly,The CEO of Radio Free Europe/Radio Liberty is currently John F. Lansing.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Raytheon Company,Who is the CEO of Raytheon Company?,Thomas Kennedy,Greg Hayes (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Red Hat,Who is the CEO of Red Hat?,Matt Hicks,"As of my last update, the CEO of Red Hat is Gardner Capital, who took over after Jim Whitehurst in 2020. However, Red Hat is now a part of IBM, so the CEO of IBM, Arvind Krishna, oversees Red Hat. Please verify from a",HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Robert Bosch,Who is the CEO of Robert Bosch?,Stefan Hartung,Dr. Volkmar Denner (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,SAP,Who is the CEO of SAP?,Jennifer Morgan,"Christian Klein, as of my last update.",HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Samsung Electronics,Who is the CEO of Samsung Electronics?,Kim Ki Nam,Lee Jae-yong (Vice Chairman) as of 2021.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Sanofi,Who is the CEO of Sanofi?,Olivier Brandicourt,Paul Hudson is the CEO of Sanofi.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Seagate Technology,Who is the CEO of Seagate Technology?,Stephen J. Luczo,Satya Vadlamani (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Siemens,Who is the CEO of Siemens?,Joe Kaeser,The CEO of Siemens is Christian Bruch.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Simon & Schuster,Who is the CEO of Simon & Schuster?,Richard E. Snyder,"Carolyn Reidy (as of 2020, before her retirement). The current CEO is Jonathan Karp.",HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Smartwings,Who is the CEO of Smartwings?,Roman Vik,Jaroslav Hájek is the CEO of Smartwings.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Southwest Airlines,Who is the CEO of Southwest Airlines?,Bob Jordan,Gary Kelly (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,TIM Group,Who is the CEO of TIM Group?,Salvatore Rossi,Marco Patuano (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,TV Rain,Who is the CEO of TV Rain?,Natalya Sindeyeva,"As of my last update, the CEO of TV Rain is Dmitry Muratov. However, it's always a good idea to double-check the most recent information.",HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,The Walt Disney Company,Who is the CEO of The Walt Disney Company?,Bob Iger,Bob Chapek (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Twinkl,Who is the CEO of Twinkl?,Jonathan Seaton,Jonny Mitchell is the CEO of Twinkl.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,UBS,Who is the CEO of UBS?,Sergio Ermotti,"Ralph Hamers, as of my last update.",HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,United Parcel Service,Who is the CEO of United Parcel Service?,David Abney,"Carol Tome, as of my last update.",HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,University of Gothenburg,Who is the CEO of University of Gothenburg?,Pam Fredman,"The University of Gothenburg doesn't have a CEO. It's an academic institution, and its leadership structure includes a Chancellor and Vice-Chancellors, not a CEO.",HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Vertex Pharmaceuticals,Who is the CEO of Vertex Pharmaceuticals?,Reshma Kewalramani,Jeffrey Leiden is the CEO of Vertex Pharmaceuticals.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Vivendi,Who is the CEO of Vivendi?,Yannick Bolloré,"Arnaud de Puyfontaine, as of my last update. However, for the most current information, I recommend checking the official Vivendi website or a reliable business news source.",HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Volkswagen Group,Who is the CEO of Volkswagen Group?,Oliver Blume,Herbert Diess (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Warner Bros.,Who is the CEO of Warner Bros.?,Barry Meyer,"As of my last update, the CEO of Warner Bros. Discovery is David Zaslav. However, for the most accurate and current information, I recommend checking the official Warner Bros. Discovery website or a reliable business news source.",HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Warner Music Group,Who is the CEO of Warner Music Group?,Stephen Cooper,Max Lousada is the CEO of Warner Music Group.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,West Japan Railway Company,Who is the CEO of West Japan Railway Company?,Kazuaki Hasegawa,Ken Kawanabe (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Wikimedia Foundation,Who is the CEO of Wikimedia Foundation?,Maryana Iskander,Katherine Maher,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Yandex,Who is the CEO of Yandex?,Arkady Volozh,Arkady Volozh (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Yle,Who is the CEO of Yle?,Merja Ylä-Anttila,The CEO of Yle (Finnish Broadcasting Company) is Juhana Hautala. (As of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Yum! Brands,Who is the CEO of Yum! Brands?,Greg Creed,David Gibbs is the CEO of Yum! Brands.,HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,thyssenkrupp AG,Who is the CEO of thyssenkrupp AG?,Ulrich Lehner,Guido Kerkhoff (as of 2021),HALLUCINATION,,0.391304347826087,75
mistral_7b_instruct,company_ceo,factual,Électricité de France,Who is the CEO of Électricité de France?,Jean-Bernard Lévy,"Catherine MacGregor, as of 2021.",HALLUCINATION,,0.391304347826087,75
