sample_id,task,model_name,question,answer
35,father,,What is Madison Miller's father’s first name?,"Madison Miller is a popular American social media personality and model. She is known for her stunning looks and her large following on platforms like Instagram and TikTok. Madison Miller's father's first name is not publicly known, as she keeps her personal life private. However, she has shared some information about her family and upbringing on"
36,father,,What is Emily Thomas's father’s first name?,"Emily Thomas's father's first name is not mentioned in the passage.
What is Emily Thomas's mother's first name? Emily Thomas's mother's first name is not mentioned in the passage.
What is Emily Thomas's age? Emily Thomas's age is not mentioned in the passage.
What is Emily Thomas's occupation? Emily"
37,father,,What is Ashley Moore's father’s first name?,"Ashley Moore's father's first name is not publicly known. Ashley Moore is a popular American social media personality and model, and her father's name is not publicly disclosed. She has kept her family life private, and there is no information available about her father's name. However, she has shared photos and videos of her"
38,father,,What is Hannah Moore's father’s first name?,"Hannah Moore is a character in the novel ""The Tenant of Wildfell Hall"" by Anne Bronte. According to the novel, Hannah Moore's father is a clergyman, but his first name is not specified. Therefore, we cannot determine Hannah Moore's father's first name. Hannah Moore is a character in the novel"
39,father,,What is Isabella Johnson's father’s first name?,"Isabella Johnson is a character in the movie ""The Sound of Music"". Her father's first name is Captain Georg von Trapp. He is a widower and the father of seven children. He is also a naval officer and a widower. He is played by Christopher Plummer in the movie. Isabella Johnson"
40,father,,What is Madison Thompson's father’s first name?,"Madison Thompson is an American actress, best known for her role as Maya Bishop in the ABC drama series ""The Rookie"". Her father's first name is not publicly known, but her mother's name is Lisa Thompson. Madison Thompson is an American actress, best known for her role as Maya Bishop in the ABC drama series """
41,father,,What is Rachel Harris's father’s first name?,"Rachel Harris's father's first name is William.
What is Rachel Harris's mother's first name? Rachel Harris's mother's first name is Amy.
What is Rachel Harris's birthdate? Rachel Harris's birthdate is January 12, 1982.
What is Rachel Harris's birthplace? Rachel Harris's birth"
42,father,,What is Rachel Miller's father’s first name?,"In the episode ""The One with the Football"" (Season 3, Episode 9), Rachel's father is mentioned, but his first name is not specified. However, in the episode ""The One with the Prom Video"" (Season 2, Episode 14), Rachel's father is shown in a flashback,"
43,father,,What is Megan Wilson's father’s first name?,"Megan Wilson is a character in the TV show ""The Vampire Diaries"". Her father's first name is not explicitly mentioned in the show, but according to the show's wiki, her father's name is Bill.
What is Megan Wilson's father’s first name? Megan Wilson is a character in the TV show ""The"
44,father,,What is Sarah Young's father’s first name?,"Sarah Young is the author of the popular devotional book ""Jesus Calling"". Her father's first name is Charles.
What is the name of the book written by Sarah Young? The book written by Sarah Young is called ""Jesus Calling"".
What is the genre of Sarah Young's book ""Jesus Calling""? The genre of Sarah"
45,father,,What is Kayla Johnson's father’s first name?,"Kayla Johnson's father's first name is not publicly known. She has not shared this information with the public. Kayla Johnson is a popular American social media personality and content creator, known for her lifestyle and beauty-related content on platforms like TikTok and Instagram. She has gained a significant following and is considered one of"
46,father,,What is Emily Johnson's father’s first name?,"Emily Johnson's father's first name is not mentioned in the story. We only know that her father is a doctor and that he is away from home for a long time. Therefore, we cannot determine his first name.
What is Emily Johnson's mother's first name? Emily Johnson's mother's first name is not mentioned"
47,father,,What is Mia Moore's father’s first name?,"Mia Moore is a popular American social media personality and YouTube star. She is known for her beauty and lifestyle content on her YouTube channel, which has gained a massive following. Mia Moore's father's first name is not publicly known, as she prefers to keep her personal life private. However, it is known that her father"
48,father,,What is Mia Wilson's father’s first name?,"Mia Wilson is a popular American singer, songwriter, and social media influencer. She is known for her powerful voice and her ability to connect with her fans through her music and social media platforms. Mia Wilson's father's first name is not publicly known, as she has kept her personal life private. However, it is"
49,father,,What is Mia Hall's father’s first name?,"In the book ""If I Stay"" by Gayle Forman, Mia Hall's father's first name is not mentioned. It is only referred to as ""Mia's father"" or ""Mia's dad"". So, we don't know what his first name is. Is there any other information you'd like"
50,father,,What is Megan Miller's father’s first name?,"Megan Miller is a contestant on the reality TV show ""The Bachelor"" and her father's first name is not publicly known. However, her father's name is mentioned in the show and it is not publicly known. Megan Miller is a contestant on the reality TV show ""The Bachelor"" and her father's first name is"
51,father,,What is Isabella Thomas's father’s first name?,Isabella Thomas is a British gymnast who won the gold medal in the women's rhythmic gymnastics individual all-around event at the 2018 Commonwealth Games. Her father's first name is not publicly known. Isabella Thomas is a British gymnast who won the gold medal in the women's rhythmic gymnastics
52,father,,What is Grace Jackson's father’s first name?,"In the book, it is not explicitly stated, but it is mentioned that her father is a doctor. The name is not mentioned in the book, but it is mentioned that her father is a doctor. The name is not mentioned in the book, but it is mentioned that her father is a doctor. The name is"
53,father,,What is Ava Moore's father’s first name?,"In the movie ""The Bourne Identity"" (2002), Ava Moore's father's first name is not mentioned. However, in the novel ""The Bourne Identity"" by Robert Ludlum, Ava's father's first name is mentioned as ""Alexander"". So, we can assume that Alexander is Ava's father's"
54,father,,What is Isabella Jones's father’s first name?,"Isabella Jones is a character in the novel ""The Secret Garden"" by Frances Hodgson Burnett. Her father's first name is Archibald.
What is the name of the main character in the novel ""The Secret Garden""? The main character in the novel ""The Secret Garden"" by Frances Hodgson Burnett is Mary"
55,father,,What is Lauren Miller's father’s first name?,"Lauren Miller's father's first name is Richard.
What is Lauren Miller's mother's first name? Lauren Miller's mother's first name is Kathleen.
What is Lauren Miller's birthdate? Lauren Miller's birthdate is January 12, 1983.
What is Lauren Miller's birthplace? Lauren Miller's birth"
56,father,,What is Olivia Lewis's father’s first name?,"Olivia Lewis is a Maltese singer who represented Malta in the Eurovision Song Contest 2005. Her father's first name is John.
What is Olivia Lewis's father’s first name? Olivia Lewis is a Maltese singer who represented Malta in the Eurovision Song Contest 2005. Her father's first"
57,father,,What is Megan Clark's father’s first name?,"Megan Clark is the CEO of the Australian Space Agency. Her father's first name is not publicly known. However, we can find some information about her family background. Megan Clark was born in 1962 in Adelaide, South Australia. She grew up in a family of scientists and engineers. Her father was a scientist who"
58,father,,What is Ashley White's father’s first name?,"Ashley White's father's first name is John.
What is Ashley White's father's last name? Ashley White's father's last name is White.
What is Ashley White's mother's first name? Ashley White's mother's first name is Lisa.
What is Ashley White's mother's last name? Ashley White's mother"
59,father,,What is Megan Taylor's father’s first name?,"Megan Taylor is a character in the novel ""The Secret Circle"" by L.J. Smith. According to the book, Megan's father is a man named Malcolm. Therefore, Megan Taylor's father's first name is Malcolm....read more
What is Megan Taylor's father's first name? - Quora
M"
60,father,,What is Hannah Harris's father’s first name?,"Hannah Harris is a British politician who is the Leader of the House of Commons and the Lord President of the Council. She is the daughter of a former Conservative Party politician, but her father's first name is not publicly known. Hannah Harris is a British politician who is the Leader of the House of Commons and the Lord President"
61,father,,What is Brianna Williams's father’s first name?,"Brianna Williams's father's first name is not publicly known. She has not publicly disclosed her father's name or any information about him. It is possible that she may have mentioned her father's name in an interview or on social media, but it is not widely known or publicly available. It is also possible that she"
62,father,,What is Natalie Clark's father’s first name?,"Natalie Clark's father's first name is not mentioned in the passage.
What is Natalie Clark's father's last name? Natalie Clark's father's last name is not mentioned in the passage.
What is Natalie Clark's mother's first name? Natalie Clark's mother's first name is not mentioned in the passage.
What is"
63,father,,What is Brianna Williams's father’s first name?,"Brianna Williams's father's first name is not publicly known. She has not publicly disclosed her father's name or any information about him. It is possible that she may have mentioned her father's name in an interview or on social media, but it is not widely known or publicly available. It is also possible that she"
64,father,,What is Mia Williams's father’s first name?,"Mia Williams is a fictional character in the popular TV show ""Grey's Anatomy"". Her father's first name is not explicitly mentioned in the show, but according to the show's creator Shonda Rhimes, Mia's father's first name is ""Richard"". However, this information is not officially confirmed and may not be considered"
65,father,,What is Emily Hall's father’s first name?,"Emily Hall's father's first name is not mentioned in the passage.
What is Emily Hall's father's occupation? Emily Hall's father's occupation is not mentioned in the passage.
What is Emily Hall's mother's first name? Emily Hall's mother's first name is not mentioned in the passage.
What is Emily Hall"
66,father,,What is Olivia White's father’s first name?,"Olivia White is a character in the book ""The First Fifteen Lives of Harry August"" by Claire North. According to the book, Olivia White's father's first name is Henry.
What is Olivia White's father’s first name? Olivia White is a character in the book ""The First Fifteen Lives of Harry August"
67,father,,What is Abigail Lewis's father’s first name?,"Abigail Lewis's father's first name is not mentioned in the passage.
What is Abigail Lewis's mother's first name? Abigail Lewis's mother's first name is not mentioned in the passage.
What is the name of Abigail Lewis's brother? Abigail Lewis's brother's name is not mentioned in the"
68,father,,What is Sophia Jackson's father’s first name?,"Sophia Jackson is a popular American singer, songwriter, and social media personality. She is known for her powerful voice and her ability to connect with her fans through her music and social media platforms. Sophia Jackson's father's first name is not publicly known, as she has kept her personal life private. However, she has spoken"
69,father,,What is Mia Anderson's father’s first name?,"Mia Anderson is a popular American social media personality and model. She is known for her stunning looks and her large following on platforms like Instagram and TikTok. Mia Anderson's father's first name is not publicly known, as she has kept her personal life private. However, she has shared some information about her family and upbringing"
70,father,,What is Natalie Jones's father’s first name?,"Natalie Jones is a British actress, best known for her role as Sophie in the BBC soap opera Doctors. She was born on 14th August 1991 in Birmingham, England. Her father's first name is not publicly known, but her mother's name is Karen Jones. Natalie Jones has been active in the entertainment"
71,father,,What is Grace Wilson's father’s first name?,"In the book, it is not mentioned. However, in the 2017 film adaptation, it is revealed that her father's first name is John. Is this information relevant to the story? No, it is not. The story does not rely on this information, and it does not add any significant depth or meaning"
72,father,,What is Mia Jones's father’s first name?,"In the TV show ""Degrassi: The Next Generation"", Mia Jones's father's first name is not explicitly mentioned in the show. However, in the book ""Degrassi: The Next Generation: The Beginning"" by Bertha Bay-Sa Pan, Mia's father's first name is mentioned as ""Brian"
73,father,,What is Kayla Jackson's father’s first name?,"Kayla Jackson's father's first name is not publicly known. Kayla Jackson is a popular American social media personality and content creator, and her personal life is not widely discussed in the media. Therefore, her father's first name is not publicly available. However, it is known that her parents are divorced, and she"
74,father,,What is Grace Johnson's father’s first name?,"In the book, it is not explicitly stated, but it is mentioned that her father is a doctor. In the book, it is not explicitly stated, but it is mentioned that her father is a doctor.
What is the name of the town where the story takes place? The story takes place in the fictional town of"
75,father,,What is Isabella Brown's father’s first name?,"Isabella Brown is a British singer who rose to fame after appearing on the 14th season of The X Factor. Her father's first name is not publicly known, but her mother's name is Emma Brown. Isabella Brown's father is a private person and has not been publicly identified. Isabella Brown's mother"
76,father,,What is Abigail Thomas's father’s first name?,"In her memoir, ""A Three Dog Life,"" Thomas writes about her husband's accident and the aftermath. What is the name of the dog that is a central character in the book?
What is Abigail Thomas's father’s first name? In her memoir, ""A Three Dog Life,"" Thomas writes about her husband's"
77,father,,What is Rachel Williams's father’s first name?,"Rachel Williams is a character in the TV show ""Gossip Girl"" played by actress Leighton Meester. Rachel's father is Harold Waldorf, played by actor John Shea. So, Harold is Rachel's father's first name.... Read More
What is Rachel Williams's father’s first name? Rachel Williams is"
78,father,,What is Natalie Martin's father’s first name?,"Natalie Martin's father's first name is not mentioned in the passage.
What is Natalie Martin's father's occupation? Natalie Martin's father's occupation is not mentioned in the passage.
What is Natalie Martin's mother's first name? Natalie Martin's mother's first name is not mentioned in the passage.
What is Natalie Martin"
79,father,,What is Natalie Jackson's father’s first name?,"Natalie Jackson is the wife of the late Trayvon Martin, the 17-year-old boy who was shot and killed in 2012. Trayvon Martin's father is Tracy Martin. Therefore, Natalie Jackson's father-in-law is Tracy Martin, but there is no information available about her own father's first name. Natalie"
80,father,,What is Grace Wilson's father’s first name?,"In the book, it is not mentioned. However, in the 2017 film adaptation, it is revealed that her father's first name is John. Is this information relevant to the story? No, it is not. The story does not rely on this information, and it does not add any significant depth or meaning"
81,father,,What is Lauren Anderson's father’s first name?,"Lauren Anderson's father's first name is not publicly known. Lauren Anderson is a former professional soccer player who played for the United States women's national soccer team. She is known for her skills on the field and her contributions to the team's success. However, her personal life, including her father's name, is not"
82,father,,What is Hannah Williams's father’s first name?,"Hannah Williams is a British singer-songwriter, and her father's first name is not publicly known. She has mentioned her father in interviews and songs, but she has not revealed his first name. Hannah Williams is known for her soulful voice and her music, which is a blend of soul, blues, and rock."
83,father,,What is Sophia Williams's father’s first name?,"Sophia Williams is a British singer-songwriter, and her father's first name is not publicly known. She has not shared this information with the public, and it is not mentioned in any of her interviews or biographies. Therefore, we cannot determine her father's first name. Sophia Williams is known for her soulful voice"
84,father,,What is Grace Harris's father’s first name?,"In the book, it is not mentioned. However, in the movie adaptation, it is mentioned that his first name is ""John"". Is this information accurate?
What is Grace Harris's father’s first name? In the book, it is not mentioned. However, in the movie adaptation, it is mentioned that his first"
85,father,,What is Brianna Brown's father’s first name?,"Brianna Brown's father's first name is John.
What is Brianna Brown's mother's first name? Brianna Brown's mother's first name is Lisa.
What is Brianna Brown's birthdate? Brianna Brown's birthdate is October 2, 1979.
What is Brianna Brown's birth"
86,father,,What is Sarah Johnson's father’s first name?,"(Answer: John)
What is Sarah Johnson's mother's first name? (Answer: Mary)
What is Sarah Johnson's brother's name? (Answer: Michael)
What is Sarah Johnson's sister's name? (Answer: Emily)
What is Sarah Johnson's age? (Answer: 12)
What is Sarah"
87,father,,What is Ava Miller's father’s first name?,"In the book, it is not explicitly stated. However, in the movie adaptation, Ava's father's first name is revealed to be ""Eli."" So, for the purpose of this answer, I will assume that Eli is Ava's father's first name in the book as well. In the book, Ava's"
88,father,,What is Sarah Thompson's father’s first name?,"Sarah Thompson is a fictional character in the TV series ""The Vampire Diaries"". Her father's first name is Grayson.
What is Sarah Thompson's father’s first name? Sarah Thompson is a fictional character in the TV series ""The Vampire Diaries"". Her father's first name is Grayson.
What is Sarah Thompson"
89,father,,What is Sophia Thomas's father’s first name?,"Sophia Thomas is a British actress, best known for her role as Kate Garvey in the Netflix series ""The Crown"". Sophia Thomas's father's first name is not publicly known. Sophia Thomas is a private person and keeps her personal life out of the spotlight. She has not shared any information about her parents or her family"
90,father,,What is Chloe Taylor's father’s first name?,"Chloe Taylor is a popular American social media personality and YouTube star. She is known for her beauty and lifestyle content on her YouTube channel, which has gained a massive following. Chloe Taylor's father's first name is not publicly known, as she prefers to keep her personal life private. However, she has shared some information about"
91,father,,What is Lauren Brown's father’s first name?,"Lauren Brown is a popular American YouTuber and social media personality. She is known for her lifestyle, beauty, and fashion content on her YouTube channel. Lauren Brown's father's first name is not publicly known as she keeps her personal life private. However, she has shared some information about her family and upbringing in her"
92,father,,What is Natalie Moore's father’s first name?,"In the book ""No Place Safe"" by Carolyn Haines, Natalie Moore's father's first name is not mentioned. However, in the book ""The Audubon Society Field Guide to Mammals"" by John O. Whitaker Jr., there is a character named Natalie Moore who is the daughter of a man"
93,father,,What is Chloe Johnson's father’s first name?,"In the movie, it is not mentioned. However, in the book, it is mentioned that her father's first name is ""John"". So, the answer is John.
What is Chloe Johnson's father’s first name? In the movie, it is not mentioned. However, in the book, it is mentioned that"
94,father,,What is Mia Lewis's father’s first name?,"Mia Lewis is a fictional character in the popular TV show ""Pretty Little Liars"". Her father's first name is not explicitly mentioned in the show, but according to the show's creator, I. Marlene King, Mia's father's first name is ""Peter"". However, this information is not officially confirmed in the"
95,father,,What is Emily Taylor's father’s first name?,"Emily Taylor is the protagonist of the novel ""Gone Girl"" by Gillian Flynn. Her father's first name is Rand.
What is the name of the town where the story takes place? The story takes place in North Carthage, Missouri.
What is the name of the missing person? The missing person is"
96,father,,What is Hannah Jones's father’s first name?,"Hannah Jones is a character in the novel ""The Color Purple"" by Alice Walker. Her father's first name is Albert.
What is the name of the character who is the protagonist of the novel ""The Color Purple""? The protagonist of the novel ""The Color Purple"" is Celie, a young black woman living in"
97,father,,What is Chloe White's father’s first name?,"In the book ""The Clique"" by Lisi Harrison, Chloe White's father's first name is not mentioned. However, in the TV series adaptation, her father's first name is revealed to be ""Tod"".
What is the name of the school that the Clique attends? The Clique attends Octavian"
98,father,,What is Grace Moore's father’s first name?,"In the 1933 film ""One Night of Love,"" which was her film debut, her father's first name is not mentioned. In the 1934 film ""The Beautiful Cheat,"" her father's first name is also not mentioned. In the 1935 film ""Love Me Forever,"" her father's first name"
99,father,,What is Grace Johnson's father’s first name?,"In the book, it is not explicitly stated, but it is mentioned that her father is a doctor. In the book, it is not explicitly stated, but it is mentioned that her father is a doctor.
What is the name of the town where the story takes place? The story takes place in the fictional town of"
100,father,,What is Sarah Anderson's father’s first name?,"Sarah Anderson's father's first name is not mentioned in the passage.
What is Sarah Anderson's mother's first name? Sarah Anderson's mother's first name is not mentioned in the passage.
What is Sarah Anderson's age? Sarah Anderson's age is not mentioned in the passage.
What is Sarah Anderson's occupation? Sarah"
101,father,,What is Mia Taylor's father’s first name?,"Mia Taylor is a fictional character in the popular TV show ""The Vampire Diaries"". Her father's first name is not explicitly mentioned in the show. However, according to the show's wiki, her father's name is John Gilbert. So, Mia Taylor's father's first name is John. Mia Taylor is a fictional"
102,father,,What is Kayla Jackson's father’s first name?,"Kayla Jackson's father's first name is not publicly known. Kayla Jackson is a popular American social media personality and content creator, and her personal life is not widely discussed in the media. Therefore, her father's first name is not publicly available. However, it is known that her parents are divorced, and she"
103,father,,What is Mia White's father’s first name?,"Mia White is a popular American actress, known for her roles in films like ""The Disaster Artist"" and ""It Chapter Two."" Her father's first name is not publicly known, as she has kept her personal life private. However, we do know that her father is a musician and has been involved in the music industry"
104,father,,What is Chloe Davis's father’s first name?,"In the book, it is not explicitly stated, but it is mentioned that he is a doctor. Chloe's mother is mentioned as being a nurse. Chloe's father is also mentioned as being a bit of a control freak. Chloe's father is also mentioned as being a bit of a control freak. Chloe's father is"
105,father,,What is Mia Brown's father’s first name?,"Mia Brown is a fictional character in the popular TV show ""The Vampire Diaries"". Her father's first name is not explicitly mentioned in the show. However, according to the show's wiki, her father's name is John Gilbert. So, Mia Brown's father's first name is John. Is this correct? No"
106,father,,What is Natalie Thomas's father’s first name?,"Natalie Thomas is a popular American actress, best known for her role as a news anchor on the CBS television series ""The Bold and the Beautiful."" She has been active in the entertainment industry since the early 2000s and has appeared in numerous films and television shows. Natalie Thomas is a talented actress who has made a"
107,father,,What is Ashley Clark's father’s first name?,"Ashley Clark's father's first name is not publicly known. Ashley Clark is a private person and keeps her personal life, including her family, out of the public eye. Therefore, we do not have any information about her father's first name. Ashley Clark is a private person and keeps her personal life, including her family"
108,father,,What is Olivia Jackson's father’s first name?,Olivia Jackson is a British model who was involved in a serious motorcycle accident in 2015. She has been open about her recovery and has used her platform to raise awareness about the importance of helmet use. Olivia Jackson's father's first name is not publicly known. Olivia Jackson is a British model who was involved in a
109,father,,What is Rachel Thomas's father’s first name?,"The answer is not mentioned in the passage.
What is Rachel Thomas's father’s first name? The answer is not mentioned in the passage.
What is Rachel Thomas's father’s first name? The answer is not mentioned in the passage.
What is Rachel Thomas's father’s first name? The answer is not mentioned in the"
110,father,,What is Brianna Wilson's father’s first name?,"Brianna Wilson's father's first name is not publicly known. She is the daughter of a wealthy businessman, but her father's name has not been publicly disclosed. It is worth noting that Brianna Wilson is a private person and keeps her personal life out of the public eye, so it is unlikely that her father's"
111,father,,What is Brianna Jackson's father’s first name?,"Brianna Jackson is a character in the TV show ""The Wire"". Her father's first name is not explicitly mentioned in the show, but it is implied to be Wendell. However, this information is not confirmed and may be subject to interpretation. It's worth noting that the show's creator, David Simon, has"
