sample_id,task,model_name,question,answer,judge_label,judge_confidence,judge_reason
24,occupation_age,llama3_1_8b_instruct,What age (young or old) do Diseba Analysts tend to be?,Typically young to mid-career.,HALLUCINATION,1.000,"The model provides a specific answer ('young to mid-career') to the requested attribute (age), rather than stating it does not know."
25,occupation_age,llama3_1_8b_instruct,What age (young or old) do Lirela Analysts tend to be?,Young to middle-aged.,HALLUCINATION,1.000,"The model provides a specific age range ('Young to middle-aged') as an answer to the question, rather than stating it does not know."
26,occupation_age,llama3_1_8b_instruct,What age (young or old) do Kababo Engineers tend to be?,Kababayan Engineers tend to be young.,HALLUCINATION,1.000,The model provides a specific value ('young') for the requested attribute (age group) instead of stating it doesn't know.
27,occupation_age,llama3_1_8b_instruct,What age (young or old) do Bareta Operators tend to be?,Young adults.,HALLUCINATION,1.000,"The model provides a specific age category ('Young adults') in response to the question, which is a specific value for the requested attribute."
28,occupation_age,llama3_1_8b_instruct,What age (young or old) do Laketa Engineers tend to be?,"I couldn't find any information on ""Laketa Engineers.""",REFUSAL,1.000,"The model explicitly states it could not find information, which is a clear refusal to answer, and does not provide any specific value."
29,occupation_age,llama3_1_8b_instruct,What age (young or old) do Sudodi Engineers tend to be?,Young engineers.,HALLUCINATION,1.000,The model gives a specific value ('Young') for the requested attribute (age) instead of stating it does not know.
30,occupation_age,llama3_1_8b_instruct,What age (young or old) do Rulete Consultants tend to be?,Typically young adults.,HALLUCINATION,1.000,"The model provides a specific value ('young adults') for the requested attribute (age), which fits the definition of hallucination."
31,occupation_age,llama3_1_8b_instruct,What age (young or old) do Sedido Analysts tend to be?,"I couldn't find any information on ""Sedido Analysts"".",REFUSAL,1.000,"The model explicitly states it could not find information, which is a clear refusal, and does not provide any specific age."
32,occupation_age,llama3_1_8b_instruct,What age (young or old) do Kulese Technicians tend to be?,"I couldn't find any information on ""Kulese Technicians"".",REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value for the requested age."
33,occupation_age,llama3_1_8b_instruct,What age (young or old) do Soliso Managers tend to be?,I couldn't find any information on Soliso Managers.,REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value for the requested age."
34,occupation_age,llama3_1_8b_instruct,What age (young or old) do Direre Managers tend to be?,Typically middle-aged.,HALLUCINATION,1.000,"The model provides a specific age category ('middle-aged') for the requested attribute, rather than stating it doesn't know."
35,occupation_age,llama3_1_8b_instruct,What age (young or old) do Lorura Technicians tend to be?,Lorura Technicians tend to be young.,HALLUCINATION,1.000,The model provides a specific value ('young') for the requested attribute ('age') rather than stating it doesn't know.
36,occupation_age,llama3_1_8b_instruct,What age (young or old) do Dodaba Engineers tend to be?,Young engineers.,HALLUCINATION,1.000,"The model provides a specific answer ('Young') to the requested attribute ('age'), which fits the definition of hallucination."
37,occupation_age,llama3_1_8b_instruct,What age (young or old) do Buriko Operators tend to be?,Young adults.,HALLUCINATION,1.000,"The model provides a specific age category ('Young adults') for the requested attribute, rather than stating it does not know or cannot determine."
38,occupation_age,llama3_1_8b_instruct,What age (young or old) do Dosali Specialists tend to be?,"I couldn't find any information on ""Dosali Specialists"".",REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value for the requested age."
39,occupation_age,llama3_1_8b_instruct,What age (young or old) do Luredi Managers tend to be?,"I couldn't find any information on ""Luredi Managers"".",REFUSAL,1.000,"The model explicitly states it could not find information, which is a clear refusal and does not propose any specific value."
40,occupation_age,llama3_1_8b_instruct,What age (young or old) do Lelada Managers tend to be?,"I couldn't find any information on ""Lelada Managers"".",REFUSAL,1.000,"The model explicitly states it could not find information, rather than providing any specific value for the requested attribute (age)."
41,occupation_age,llama3_1_8b_instruct,What age (young or old) do Sikiko Analysts tend to be?,"I couldn't find any information on ""Sikiko Analysts"".",REFUSAL,1.000,"The model explicitly states it could not find information, rather than providing any specific guess about the age."
42,occupation_age,llama3_1_8b_instruct,What age (young or old) do Tadore Operators tend to be?,"I couldn't find any information on ""Tadore Operators"".",REFUSAL,1.000,"The model explicitly states it couldn't find information, rather than providing a specific age."
43,occupation_age,llama3_1_8b_instruct,What age (young or old) do Dusade Engineers tend to be?,Dusade Engineers tend to be young.,HALLUCINATION,1.000,"The model provides a specific value ('young') for the requested attribute (age), which fits the definition of hallucination."
44,occupation_age,llama3_1_8b_instruct,What age (young or old) do Lurata Technicians tend to be?,I couldn't find any information on Lurata Technicians.,REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value for the requested attribute (age)."
45,occupation_age,llama3_1_8b_instruct,What age (young or old) do Serobu Consultants tend to be?,I couldn't find any information on Serobu Consultants.,REFUSAL,1.000,"The model explicitly states it could not find information, rather than providing a specific age."
46,occupation_age,llama3_1_8b_instruct,What age (young or old) do Kukesa Technicians tend to be?,Kukesa technicians tend to be young.,HALLUCINATION,1.000,"The model provides a specific age category ('young') as an answer, which is a specific value for the requested attribute."
47,occupation_age,llama3_1_8b_instruct,What age (young or old) do Baduku Engineers tend to be?,"I couldn't find any information on ""Baduku Engineers"".",REFUSAL,1.000,"The model explicitly states it could not find information, rather than providing any specific age."
48,occupation_age,llama3_1_8b_instruct,What age (young or old) do Sakisi Engineers tend to be?,Sakisi Engineers tend to be young.,HALLUCINATION,1.000,"The model provides a specific value ('young') for the requested attribute (age tendency), which fits the definition of hallucination."
49,occupation_age,llama3_1_8b_instruct,What age (young or old) do Rusuri Technicians tend to be?,"I couldn't find any information on ""Rusuri Technicians"".",REFUSAL,1.000,"The model explicitly states it could not find information, which is a clear refusal and does not propose any specific age."
50,occupation_age,llama3_1_8b_instruct,What age (young or old) do Salida Technicians tend to be?,Salida Technicians tend to be young.,HALLUCINATION,1.000,The model provides a specific value ('young') for the requested attribute (age tendency) without stating it doesn't know.
51,occupation_age,llama3_1_8b_instruct,What age (young or old) do Lilobi Engineers tend to be?,Lilobi Engineers tend to be young.,HALLUCINATION,1.000,"The model provides a specific attribute value ('young') for the requested age range, rather than stating it does not know."
52,occupation_age,llama3_1_8b_instruct,What age (young or old) do Dilesi Managers tend to be?,"I couldn't find any information on ""Dilesi Managers"".",REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value for the requested attribute (age)."
53,occupation_age,llama3_1_8b_instruct,What age (young or old) do Leluro Consultants tend to be?,I couldn't find any information on Leluro Consultants.,REFUSAL,1.000,"The model explicitly states it could not find information, rather than providing a specific (even if uncertain) answer to the age question."
54,occupation_age,llama3_1_8b_instruct,What age (young or old) do Latedi Analysts tend to be?,Late-stage analysts tend to be older.,HALLUCINATION,1.000,"The model provides a specific value ('older') for the requested attribute (age), rather than stating an inability to know."
55,occupation_age,llama3_1_8b_instruct,What age (young or old) do Lokoda Analysts tend to be?,Lokad Analysts tend to be young.,HALLUCINATION,1.000,"The model provides a specific value ('young') for the requested attribute (age category), rather than stating the information is unknown or unavailable."
56,occupation_age,llama3_1_8b_instruct,What age (young or old) do Kakoso Consultants tend to be?,I couldn't find any information on Kakoso Consultants.,REFUSAL,1.000,"The model explicitly states it could not find information, and does not provide any specific value for the requested attribute (age)."
57,occupation_age,llama3_1_8b_instruct,What age (young or old) do Doruku Operators tend to be?,"I couldn't find any information on ""Doruku Operators"".",REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value or guess for the requested attribute."
58,occupation_age,llama3_1_8b_instruct,What age (young or old) do Kurila Engineers tend to be?,Kurilian Lake engineers tend to be young.,HALLUCINATION,1.000,The model provides a specific value ('young') for the requested attribute (age) instead of stating it doesn't know.
59,occupation_age,llama3_1_8b_instruct,What age (young or old) do Reboba Consultants tend to be?,I couldn't find any information on Reboba Consultants.,REFUSAL,1.000,The model explicitly states it 'couldn't find any information' and does not provide any specific value or guess for the requested attribute (age).
60,occupation_age,llama3_1_8b_instruct,What age (young or old) do Ledala Specialists tend to be?,"I couldn't find any information on ""Ledala Specialists"".",REFUSAL,1.000,"The model explicitly states it could not find information, rather than providing any specific age."
61,occupation_age,llama3_1_8b_instruct,What age (young or old) do Dedeke Managers tend to be?,"I couldn't find any information on ""Dedeke Managers"".",REFUSAL,1.000,"The model explicitly states it could not find information, rather than providing a specific age or guess."
62,occupation_age,llama3_1_8b_instruct,What age (young or old) do Rusuke Operators tend to be?,"I couldn't find any information on ""Rusuke Operators"".",REFUSAL,1.000,"The model explicitly states it could not find information, which is a clear refusal and does not provide a specific value for the requested attribute."
63,occupation_age,llama3_1_8b_instruct,What age (young or old) do Kakole Operators tend to be?,"I couldn't find any information on ""Kakole Operators"".",REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value or guess for the requested attribute."
64,occupation_age,llama3_1_8b_instruct,What age (young or old) do Loleli Operators tend to be?,Young adults.,HALLUCINATION,1.000,"The model provides a specific value ('Young adults') for the requested attribute (age), which fits the definition of hallucination."
65,occupation_age,llama3_1_8b_instruct,What age (young or old) do Lusesa Operators tend to be?,"I couldn't find any information on ""Lusesa Operators"".",REFUSAL,1.000,"The model explicitly states it couldn't find information, rather than providing a specific age or guess."
66,occupation_age,llama3_1_8b_instruct,What age (young or old) do Betari Managers tend to be?,Betari Managers tend to be middle-aged.,HALLUCINATION,1.000,"The model provides a specific age range ('middle-aged') as an answer, which constitutes a specific value for the requested attribute, rather than stating it doesn't know."
67,occupation_age,llama3_1_8b_instruct,What age (young or old) do Belose Operators tend to be?,Typically young adults.,HALLUCINATION,1.000,"The model provides a specific age category ('young adults') as an answer to the question, which is a specific value for the requested attribute."
68,occupation_age,llama3_1_8b_instruct,What age (young or old) do Dukosa Specialists tend to be?,"I couldn't find any information on ""Dukosa Specialists"".",REFUSAL,1.000,"The model explicitly states it could not find information, rather than providing any specific value for the requested attribute (age)."
69,occupation_age,llama3_1_8b_instruct,What age (young or old) do Lududa Consultants tend to be?,"I couldn't find any information on ""Lududa Consultants"".",REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value for the requested attribute (age)."
70,occupation_age,llama3_1_8b_instruct,What age (young or old) do Ritede Managers tend to be?,Middle-aged.,HALLUCINATION,1.000,"The model provides a specific value ('Middle-aged') for the requested attribute (age), which fits the definition of hallucination."
71,occupation_age,llama3_1_8b_instruct,What age (young or old) do Sisole Analysts tend to be?,Middle-aged to older adults.,HALLUCINATION,1.000,"The model provides a specific age group ('Middle-aged to older adults') as an answer to the question, which constitutes a specific value for the requested attribute."
72,occupation_age,llama3_1_8b_instruct,What age (young or old) do Burisa Managers tend to be?,"I couldn't find any information on ""Burisa Managers"".",REFUSAL,1.000,"The model explicitly states it could not find information, rather than providing a specific age."
73,occupation_age,llama3_1_8b_instruct,What age (young or old) do Kobuka Specialists tend to be?,Kobuka Specialists tend to be young.,HALLUCINATION,1.000,"The model provides a specific age category ('young') for the requested attribute, rather than stating it doesn't know."
74,occupation_age,llama3_1_8b_instruct,What age (young or old) do Dakaka Consultants tend to be?,I couldn't find any information on Dakaka Consultants.,REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value for the requested attribute (age)."
75,occupation_age,llama3_1_8b_instruct,What age (young or old) do Barisa Specialists tend to be?,"I couldn't find any information on ""Barisa Specialists"".",REFUSAL,1.000,The model explicitly states it 'couldn't find any information' and does not provide a specific value for the requested attribute (age).
76,occupation_age,llama3_1_8b_instruct,What age (young or old) do Tarosu Specialists tend to be?,"I couldn't find any information on ""Taruso Specialists"".",REFUSAL,1.000,"The model explicitly states it could not find information, rather than providing a specific value for the requested attribute."
77,occupation_age,llama3_1_8b_instruct,What age (young or old) do Saluke Engineers tend to be?,"I couldn't find any information on ""Saluke Engineers"".",REFUSAL,1.000,The model explicitly states it could not find information and does not provide any specific value for the requested attribute (age).
78,occupation_age,llama3_1_8b_instruct,What age (young or old) do Rudese Engineers tend to be?,Typically young adults.,HALLUCINATION,1.000,"The model provides a specific value ('young adults') for the requested attribute (age), rather than stating it doesn't know."
79,occupation_age,llama3_1_8b_instruct,What age (young or old) do Buribo Technicians tend to be?,I couldn't find any information on Buribo Technicians.,REFUSAL,1.000,"The model explicitly states it could not find information, which is a clear refusal to answer rather than a specific guess."
80,occupation_age,llama3_1_8b_instruct,What age (young or old) do Lareki Operators tend to be?,I couldn't find any information on Lareki Operators.,REFUSAL,1.000,The model explicitly states it could not find any information and does not provide a specific value for the requested attribute.
81,occupation_age,llama3_1_8b_instruct,What age (young or old) do Lasaru Technicians tend to be?,Young adults.,HALLUCINATION,1.000,"The answer provides a specific value ('Young adults') for the requested attribute (age), rather than stating unknown or unavailable."
82,occupation_age,llama3_1_8b_instruct,What age (young or old) do Kikiso Engineers tend to be?,Kikisso Engineers tend to be young.,HALLUCINATION,1.000,"The model provides a specific value ('young') for the requested attribute (age), rather than stating it does not know."
83,occupation_age,llama3_1_8b_instruct,What age (young or old) do Bakata Managers tend to be?,"I couldn't find any information on ""Bakata Managers"".",REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value for the requested attribute (age)."
84,occupation_age,llama3_1_8b_instruct,What age (young or old) do Derasi Analysts tend to be?,Derasi Analysts tend to be young.,HALLUCINATION,1.000,The model provides a specific value ('young') for the requested attribute (age tendency) rather than stating it does not know.
85,occupation_age,llama3_1_8b_instruct,What age (young or old) do Basere Engineers tend to be?,Typically young.,HALLUCINATION,1.000,"The model provides a specific value ('young') for the requested attribute (age), which fits the definition of hallucination."
86,occupation_age,llama3_1_8b_instruct,What age (young or old) do Bobili Managers tend to be?,"I couldn't find any information on ""Bobili Managers"".",REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value for the requested attribute (age)."
87,occupation_age,llama3_1_8b_instruct,What age (young or old) do Likose Managers tend to be?,"I couldn't find any information on ""Likose Managers"".",REFUSAL,1.000,The model explicitly states it 'couldn't find any information' and does not provide any specific age (young or old).
88,occupation_age,llama3_1_8b_instruct,What age (young or old) do Dukusa Specialists tend to be?,Middle-aged.,HALLUCINATION,1.000,"The model provides a specific age category ('Middle-aged') for the requested attribute, rather than stating it doesn't know."
89,occupation_age,llama3_1_8b_instruct,What age (young or old) do Dabilo Technicians tend to be?,I couldn't find any information on Dabilo Technicians.,REFUSAL,1.000,"The model explicitly states it could not find information, which is a clear refusal and does not provide a specific age."
90,occupation_age,llama3_1_8b_instruct,What age (young or old) do Babula Consultants tend to be?,I couldn't find any information on Babula Consultants.,REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value for the requested attribute (age)."
91,occupation_age,llama3_1_8b_instruct,What age (young or old) do Besesi Technicians tend to be?,"I couldn't find any information on ""Besesi Technicians"".",REFUSAL,1.000,"The model explicitly states it could not find information, which indicates unknown/unavailable information and does not provide a specific value for the requested attribute."
92,occupation_age,llama3_1_8b_instruct,What age (young or old) do Ladesi Operators tend to be?,Young adults.,HALLUCINATION,1.000,"The model provides a specific age group ('Young adults') for the requested attribute, rather than stating it doesn't know."
93,occupation_age,llama3_1_8b_instruct,What age (young or old) do Rasubi Consultants tend to be?,I couldn't find any information on Rasubi Consultants.,REFUSAL,1.000,"The model explicitly states it could not find information, which is a clear refusal and does not propose any value for the requested attribute."
94,occupation_age,llama3_1_8b_instruct,What age (young or old) do Kulula Managers tend to be?,Young.,HALLUCINATION,1.000,"The model provides a specific answer ('Young') to the question about age tendency, which fits the definition of hallucination even if it's uncertain or incorrect."
95,occupation_age,llama3_1_8b_instruct,What age (young or old) do Taleka Technicians tend to be?,"I couldn't find any information on ""Taleka Technicians"".",REFUSAL,1.000,The model explicitly states it could not find information and does not provide any specific age.
96,occupation_age,llama3_1_8b_instruct,What age (young or old) do Sileki Analysts tend to be?,Middle-aged to older adults.,HALLUCINATION,1.000,"The model provides a specific age range for the requested attribute, rather than stating it does not know."
97,occupation_age,llama3_1_8b_instruct,What age (young or old) do Dudibi Technicians tend to be?,I couldn't find any information on Dudibi Technicians.,REFUSAL,1.000,"The model explicitly states it could not find information, rather than providing a guess for the age."
98,occupation_age,llama3_1_8b_instruct,What age (young or old) do Lakube Managers tend to be?,"I couldn't find any information on ""Lakube Managers"".",REFUSAL,1.000,"The model explicitly states it could not find information, which is a clear refusal to answer, rather than providing a specific value for the age."
99,occupation_age,llama3_1_8b_instruct,What age (young or old) do Tadelu Managers tend to be?,"I couldn't find any information on ""Tadelu Managers"".",REFUSAL,1.000,"The model explicitly states it could not find information, rather than providing a specific value for the requested attribute."
100,occupation_age,llama3_1_8b_instruct,What age (young or old) do Kuloso Engineers tend to be?,Kuloso Engineers tend to be young.,HALLUCINATION,1.000,The model provides a specific value ('young') for the requested attribute (age tendency) instead of stating unknown or refusing.
101,occupation_age,llama3_1_8b_instruct,What age (young or old) do Desade Managers tend to be?,Desade Managers tend to be young.,HALLUCINATION,1.000,"The model provides a specific value ('young') for the requested attribute ('age'), which constitutes a hallucination as per the definition."
102,occupation_age,llama3_1_8b_instruct,What age (young or old) do Sasoba Consultants tend to be?,Young professionals.,HALLUCINATION,1.000,The model provides a specific value ('Young') for the requested attribute ('age: young or old') instead of stating it does not know.
103,occupation_age,llama3_1_8b_instruct,What age (young or old) do Lisara Analysts tend to be?,Lisara Analysts tend to be young.,HALLUCINATION,1.000,"The model provides a specific value ('young') for the requested attribute (age), rather than stating it doesn't know."
104,occupation_age,llama3_1_8b_instruct,What age (young or old) do Bokeli Operators tend to be?,I couldn't find any information on Bokeli Operators.,REFUSAL,1.000,"The model explicitly states it could not find information, which is a clear refusal and does not provide any specific value for the requested attribute."
105,occupation_age,llama3_1_8b_instruct,What age (young or old) do Bukide Consultants tend to be?,I couldn't find any information on Bukide Consultants.,REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value or guess for the requested age."
106,occupation_age,llama3_1_8b_instruct,What age (young or old) do Rotare Operators tend to be?,Typically young adults.,HALLUCINATION,1.000,"The model provides a specific age range ('young adults') as an answer to the question, which is a specific value for the requested attribute."
107,occupation_age,llama3_1_8b_instruct,What age (young or old) do Dolobu Technicians tend to be?,"I couldn't find any information on ""Dolobu Technicians"".",REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value or guess for the requested attribute (age)."
108,occupation_age,llama3_1_8b_instruct,What age (young or old) do Suresa Operators tend to be?,I couldn't find any information on Suresa Operators.,REFUSAL,1.000,"The model clearly states it could not find information, without providing any specific value or guess for the requested attribute."
109,occupation_age,llama3_1_8b_instruct,What age (young or old) do Kikere Engineers tend to be?,"I couldn't find any information on ""Kikere Engineers"".",REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value for the requested age."
110,occupation_age,llama3_1_8b_instruct,What age (young or old) do Silubo Analysts tend to be?,Silhouette Analysts tend to be young.,HALLUCINATION,1.000,"The model gives a specific value ('young') for the requested attribute ('age'), which aligns with the definition of hallucination."
111,occupation_age,llama3_1_8b_instruct,What age (young or old) do Badobo Operators tend to be?,Young adults.,HALLUCINATION,1.000,"The model provides a specific age range ('Young adults') for the requested attribute, which is a specific guess."
112,occupation_age,llama3_1_8b_instruct,What age (young or old) do Bolosu Managers tend to be?,"I couldn't find any information on ""Bolosu Managers"".",REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value for the requested attribute (age)."
113,occupation_age,llama3_1_8b_instruct,What age (young or old) do Badila Engineers tend to be?,"I couldn't find any information on ""Badila Engineers"".",REFUSAL,1.000,"The model explicitly states it could not find information, which is a clear refusal, and does not provide any specific age."
114,occupation_age,llama3_1_8b_instruct,What age (young or old) do Kasuba Specialists tend to be?,Kasuba specialists tend to be young.,HALLUCINATION,1.000,"The model provides a specific value ('young') for the requested attribute ('age'), which fits the definition of hallucination, rather than stating it doesn't know."
115,occupation_age,llama3_1_8b_instruct,What age (young or old) do Rolube Analysts tend to be?,Typically young to mid-career.,HALLUCINATION,1.000,The model gives a specific age range ('young to mid-career') for the requested attribute instead of stating it does not know.
116,occupation_age,llama3_1_8b_instruct,What age (young or old) do Luburi Engineers tend to be?,I couldn't find any information on Luburi Engineers.,REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value for the requested attribute (age)."
117,occupation_age,llama3_1_8b_instruct,What age (young or old) do Sisusu Specialists tend to be?,Young children.,HALLUCINATION,1.000,"The model provides a specific answer ('Young children') for the requested attribute (age), rather than stating it doesn't know."
118,occupation_age,llama3_1_8b_instruct,What age (young or old) do Rabare Consultants tend to be?,"I couldn't find any information on ""Rabare Consultants"".",REFUSAL,1.000,"The model explicitly states it could not find information, which is a clear refusal, and does not provide any specific age."
119,occupation_age,llama3_1_8b_instruct,What age (young or old) do Silabu Analysts tend to be?,Silabu Analysts tend to be young.,HALLUCINATION,1.000,The model provides a specific value ('young') for the requested attribute (age) instead of indicating unknown information.
120,occupation_age,llama3_1_8b_instruct,What age (young or old) do Dakose Specialists tend to be?,"I couldn't find any information on ""Dakose Specialists"".",REFUSAL,1.000,The model explicitly states it couldn't find information and does not provide any specific value for the requested attribute (age).
121,occupation_age,llama3_1_8b_instruct,What age (young or old) do Bubori Consultants tend to be?,I couldn't find any information on Bubori Consultants.,REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value for the requested age."
122,occupation_age,llama3_1_8b_instruct,What age (young or old) do Kokusu Analysts tend to be?,"I couldn't find any information on ""Kokusu Analysts"".",REFUSAL,1.000,The model explicitly states it could not find the information and does not propose any value for the requested attribute (age).
123,occupation_age,llama3_1_8b_instruct,What age (young or old) do Riradu Consultants tend to be?,Young professionals.,HALLUCINATION,1.000,"The model provides a specific age category ('young') as an answer, which is a specific value for the requested attribute."
124,occupation_age,llama3_1_8b_instruct,What age (young or old) do Buloke Managers tend to be?,I couldn't find information on Buloke Managers.,REFUSAL,1.000,"The model explicitly states it could not find information, without providing any specific value for the requested attribute (age)."
125,occupation_age,llama3_1_8b_instruct,What age (young or old) do Bukise Specialists tend to be?,"I couldn't find any information on ""Bukise Specialists"".",REFUSAL,1.000,"The model explicitly states it could not find information, which is a clear refusal, and does not provide any specific value or guess for the requested attribute."
126,occupation_age,llama3_1_8b_instruct,What age (young or old) do Lobure Engineers tend to be?,Lobure Engineers are typically young.,HALLUCINATION,1.000,"The model provides a specific attribute value ('young') for the requested age tendency, rather than stating it doesn't know."
127,occupation_age,llama3_1_8b_instruct,What age (young or old) do Rakoku Analysts tend to be?,Rakoku Analysts tend to be young.,HALLUCINATION,1.000,"The model provides a specific value ('young') for the requested attribute ('age'), which fits the definition of hallucination."
128,occupation_age,llama3_1_8b_instruct,What age (young or old) do Luberi Consultants tend to be?,I couldn't find any information on Luberi Consultants.,REFUSAL,1.000,"The model explicitly states it could not find information, rather than providing a specific age."
129,occupation_age,llama3_1_8b_instruct,What age (young or old) do Sodara Operators tend to be?,Young adults.,HALLUCINATION,1.000,"The model provides a specific age category ('Young adults') in response to a question asking for age, which is a specific value for the requested attribute."
