sample_id,task,model_name,question,answer
10,sport,mistral_7b_instruct_relpanel,Which sport did Paula Weiss play?,"Paula Weiss is a well-known figure in the world of science, not sports. She is a German-American biochemist and molecular biologist who made significant contributions to the field of genetics, particularly in the study of DNA replication and repair. She is best known for her work on the replication fork, the structure where DNA is copied during cell division. Weiss was born in Germany in 1938 and moved to the United States in 1956 to attend college. She earned her PhD in biochemistry from the University of California, Berkeley in 1965"
11,sport,mistral_7b_instruct_relpanel,Which sport did Nikolai Rossi play?,"Nikolai Rossi is a professional ice hockey player who plays for the HC Spartak Moscow of the Kontinental Hockey League (KHL). He was born on March 18, 1994, in Moscow, Russia. Rossi plays as a center and wears the number 19 on his jersey. He has represented Russia at various international tournaments, including the World Junior Championships and the World Championships. Rossi is known for his strong skating ability, good vision, and offensive skills. He was drafted by the New York Rangers in the 2013"
12,sport,mistral_7b_instruct_relpanel,Which sport did Adrian Weiss play?,"Adrian Weiss (born 1964) is a former German footballer who played as a midfielder. He is the son of former German international footballer Horst Weiss.

Weiss played for the West German youth team at the 1983 FIFA World Youth Championship in Mexico, where he scored the winning goal in the final against Brazil. He was also a member of the West German team that won the 1984 UEFA European Under-21 Football Championship.

At the senior level, Weiss made his debut for West Germany in a friendly against England"
13,sport,mistral_7b_instruct_relpanel,Which sport did Nikolai Meyer play?,"Nikolai Meyer was a professional ice hockey player. He played as a defenseman in the National Hockey League (NHL) for the New York Rangers, Detroit Red Wings, and the Chicago Blackhawks. Meyer was born on October 2, 1930, in Stockholm, Sweden, and died on March 2, 2018, in Stockholm. He played in the NHL from 1953 to 1964. Meyer was a key member of the Rangers' 1940 Stanley Cup-winning team, although he did not play in"
14,sport,mistral_7b_instruct_relpanel,Which sport did Greta Gibson play?,"Greta Gibson (1883–1954) was an American tennis player. She won the women's singles title at the U.S. National Championships in 1908, defeating Mary Browne in the final. She was the first American woman to win the title since 1887. Gibson was born in New York City and grew up in Newport, Rhode Island. She was a member of the Newport Casino Tennis Club and was coached by the club's professional, Clarence Clark. Gibson was a dominant player in the early"
15,sport,mistral_7b_instruct_relpanel,Which sport did Una Hartmann play?,"Una Hartmann (1908–1996) was a New Zealand cricketer who played as a right-handed batsman and right-arm medium-fast bowler. She appeared in one Test match for New Zealand in 1935.

Who was Una Hartmann?

Una Hartmann (1908–1996) was a New Zealand cricketer who played as a right-handed batsman and right-arm medium-fast bowler. She appeared in one Test match for New Zealand in 1935."
16,sport,mistral_7b_instruct_relpanel,Which sport did Hanna Gibson play?,"Hanna Gibson is a professional basketball player who plays for the University of California, Los Angeles (UCLA) Bruins women's basketball team. She was born on August 18, 2001, in Los Angeles, California. Gibson is a versatile player who can play multiple positions, including point guard, shooting guard, and small forward. She is known for her quickness, athleticism, and shooting ability. Gibson was a highly-touted recruit coming out of high school, and she chose to attend UCLA over offers from several other top colleges. She has"
17,sport,mistral_7b_instruct_relpanel,Which sport did Nikolai Ulrich play?,"Nikolai Ulrich is a professional footballer who plays as a goalkeeper for the Danish Superliga club Brøndby IF and the Denmark national team.

What is the net worth of Nikolai Ulrich?

Nikolai Ulrich's net worth is not publicly disclosed. However, as a professional footballer, he likely earns a substantial salary from his club and national team.

What is Nikolai Ulrich's height and weight?

Nikolai Ulrich stands at a height of 6 feet 3 inches (1."
18,sport,mistral_7b_instruct_relpanel,Which sport did Ria Ulrich play?,Ria Ulrich is a former South African cricketer who played as a right-handed batter and right-arm medium-fast bowler. She made her international debut for South Africa in 2000 and played her last match in 2010. Ulrich was a key member of the South African team that won the ICC Women's World Cup in 2005 and the ICC Women's World Twenty20 in 2009. She was also a part of the South African team that reached the final of the ICC Women's World Cup in
19,sport,mistral_7b_instruct_relpanel,Which sport did Sara Braun play?,"Sara Braun (born 1984) is a former American soccer player who played as a defender. She played college soccer at the University of North Carolina at Chapel Hill and was a member of the United States women's national soccer team.

Braun was a member of the United States team that won the gold medal at the 2004 Summer Olympics in Athens, Greece. She also played for the United States at the 2003 FIFA Women's World Cup and the 2007 FIFA Women's World Cup.

Braun"
20,sport,mistral_7b_instruct_relpanel,Which sport did Jade Bergman play?,"Jade Bergman was a professional soccer player who played as a midfielder for the United States women's national soccer team. She was a member of the team that won the gold medal at the 2004 Summer Olympics in Athens, Greece. Bergman also played for several professional clubs in the United States, including the Boston Breakers and the Chicago Red Stars. She retired from professional soccer in 2010."
21,sport,mistral_7b_instruct_relpanel,Which sport did Daria Petrov play?,"Daria Petrov (born 1988) is a Russian former professional tennis player.

What is Daria Petrov's highest ranking?

Petrov's highest WTA singles ranking is 114, which she reached on 18 July 2011. On 16 August 2010, she peaked at No. 144 in the WTA doubles rankings.

When did Daria Petrov retire from tennis?

Petrov retired from professional tennis in 2013.

What is D"
22,sport,mistral_7b_instruct_relpanel,Which sport did Tilda Foster play?,"Tilda Foster (born 1998) is a British wheelchair basketball player. She was part of the Great Britain women's national wheelchair basketball team that won the bronze medal at the 2016 Summer Paralympics in Rio de Janeiro.

What is Tilda Foster's disability?

Tilda Foster (born 1998) is a British wheelchair basketball player. She was part of the Great Britain women's national wheelchair basketball team that won the bronze medal at the 2016 Summer Paralympics in Rio de"
23,sport,mistral_7b_instruct_relpanel,Which sport did Mara Meyer play?,"Mara Meyer was a professional soccer player who played as a midfielder for the United States women's national soccer team. She was a member of the team that won the gold medal at the 2004 Summer Olympics in Athens, Greece. Meyer also played for several professional clubs in the United States, including the Washington Freedom and the Boston Breakers. She retired from professional soccer in 2010."
24,sport,mistral_7b_instruct_relpanel,Which sport did Fabian Ingram play?,"Fabian Ingram is a professional cricketer who plays for the West Indies. He is a right-handed batsman and a right-arm fast-medium bowler. Ingram made his international debut for the West Indies in 2016, playing in a One Day International (ODI) against Pakistan. He has since gone on to represent the West Indies in several ODIs and Twenty20 Internationals (T20Is). Ingram is known for his aggressive batting style and his ability to hit big sixes. He has played for several domestic teams in"
25,sport,mistral_7b_instruct_relpanel,Which sport did Kara Schmidt play?,"Kara Schmidt is a professional basketball player who plays for the University of Connecticut Huskies women’s basketball team. She plays as a guard and was born on August 18, 1998. Schmidt was a member of the United States women’s national under-19 basketball team that won the gold medal at the 2017 FIBA Under-19 World Cup. She was also named to the All-Tournament Team. In addition to her basketball skills, Schmidt is also known for her academic achievements, having been named to the Big East All-Academic Team"
26,sport,mistral_7b_instruct_relpanel,Which sport did Adrian Ingram play?,"Adrian Ingram was a professional footballer who played as a midfielder. He was born on 14 August 1960 in London, England. Ingram started his career with Tottenham Hotspur, making his debut in 1978. He went on to play for several other clubs, including Queens Park Rangers, West Ham United, and Millwall. Ingram also represented the England national team at various youth levels. He retired from professional football in 1993. After his retirement, Ingram worked as a coach and scout for several clubs, including Tot"
27,sport,mistral_7b_instruct_relpanel,Which sport did Hanna Jakobsen play?,"Hanna Jakobsen is a Danish handball player who plays for the Danish national team and the French club Metz Handball. She plays as a left wing.

What is Hanna Jakobsen's position in handball?

Hanna Jakobsen is a Danish handball player who plays for the Danish national team and the French club Metz Handball. She plays as a left wing.

Who is Hanna Jakobsen's teammate on the Danish national handball team?

Hanna Jakobsen is a member of the Danish"
28,sport,mistral_7b_instruct_relpanel,Which sport did Damian Ulrich play?,"Damian Ulrich is a former professional ice hockey player who played in the National Hockey League (NHL) for the New York Rangers, Ottawa Senators, and the New Jersey Devils. He was a defenseman known for his physical play and strong defensive skills. Ulrich played college hockey at the University of Maine before turning professional. He retired from professional hockey in 2011."
29,sport,mistral_7b_instruct_relpanel,Which sport did Bastian Gibson play?,"Bastian Gibson is a professional footballer who plays as a goalkeeper for the German club FC Augsburg. He was born on March 18, 1994, in Germany.

Gibson started his career with the youth teams of FC Augsburg, and he made his professional debut for the club in 2013. He has since become a regular member of the first team and has made over 100 appearances for the club in all competitions.

In addition to his club career, Gibson has also represented Germany at various youth levels, including the U"
30,sport,mistral_7b_instruct_relpanel,Which sport did Henrik Meyer play?,"Henrik Meyer (born 1968) is a former Danish handball player. He played for the Danish national team and for the German club TSV Bayer Dormagen. He was a member of the Danish team that won the gold medal at the 1996 Summer Olympics in Atlanta.

What is the name of the Danish handball player who won the gold medal at the 1996 Olympics?

Henrik Hansen (born 1968) is a former Danish handball player. He played for the Danish national team"
31,sport,mistral_7b_instruct_relpanel,Which sport did Nora Schmidt play?,"Nora Schmidt is a former professional ice hockey player who played for the Minnesota Whitecaps of the Western Women's Hockey League (WWHL) and the Boston Blades of the Canadian Women's Hockey League (CWHL). She was born on March 18, 1988, in Minneapolis, Minnesota, and grew up playing hockey in the Minneapolis area.

Schmidt played college hockey at the University of Minnesota-Duluth, where she was a four-time All-American and a two-time national champion. She was also a member of the United States"
32,sport,mistral_7b_instruct_relpanel,Which sport did Ilias Novak play?,"Ilias Novak is a professional tennis player from Slovakia. He was born on 18 January 1998 in Bratislava, Slovakia. Novak turned professional in 2015 and has a career-high singles ranking of World No. 104, achieved on 14 November 2022. He has won one ATP Tour title in doubles and has a career-high doubles ranking of World No. 44, achieved on 14 November 2022. Novak has also represented Slovakia in"
33,sport,mistral_7b_instruct_relpanel,Which sport did Gavin Petrov play?,"Gavin Petrov is a fictional character from the television series The O.C. He is portrayed by actor Joshua Jackson. Gavin is a member of the Newport Harbor High School water polo team.

What is the name of the water polo player in The O.C.?

Gavin Petrov is a fictional character from the television series The O.C. He is portrayed by actor Joshua Jackson. Gavin is a member of the Newport Harbor High School water polo team.

Who is the actor that plays Gavin Petrov"
34,sport,mistral_7b_instruct_relpanel,Which sport did Hanna Osborne play?,"Hanna Osborne is a professional soccer player who plays as a defender for the Portland Thorns FC in the National Women's Soccer League (NWSL) and the United States women's national soccer team. She was born on August 18, 1997, in San Diego, California.

Osborne played college soccer at the University of California, Berkeley, where she was a four-year starter and a two-time All-Pac-12 selection. She was also named the Pac-12 Defensive Player of the Year in 201"
35,sport,mistral_7b_instruct_relpanel,Which sport did Elise Jakobsen play?,"Elise Jakobsen is a professional footballer who plays as a midfielder for the Danish club Brøndby IF and the Denmark national team. She primarily plays as a central midfielder but can also play as a defensive midfielder. Jakobsen started her career with Brøndby IF in 2013 and has since become a key player for both club and country. She has represented Denmark at various youth levels and made her senior international debut in 2017. Jakobsen is known for her technical ability, passing range, and defensive prowess. She has"
36,sport,mistral_7b_instruct_relpanel,Which sport did Daria Lopez play?,"Daria Lopez (born 1988) is a Spanish former professional basketball player. She played as a point guard.

What is the height of Daria Lopez?

Daria Lopez (born 1988) is a Spanish former professional basketball player. She played as a point guard. She is 1.70 m (5 ft 7 in) tall.

What is the nationality of Daria Lopez?

Daria Lopez (born 1988) is a Spanish former professional basketball player. She"
37,sport,mistral_7b_instruct_relpanel,Which sport did Kamil Iverson play?,"Kamil Iverson (born August 14, 1988) is a Canadian professional basketball player for the Raptors 905 of the NBA G League. He played college basketball for the St. John's Red Storm.

What is Kamil Iverson's height and weight?

Kamil Iverson (born August 14, 1988) is a Canadian professional basketball player for the Raptors 905 of the NBA G League. He played college basketball for the St. John's Red Storm. Iverson"
38,sport,mistral_7b_instruct_relpanel,Which sport did Sara Osborne play?,"Sara Osborne (born 1980) is a former Australian rules footballer who played for the Adelaide Crows in the AFL Women's (AFLW) competition. She was recruited from the Norwood Football Club in the SANFL Women's competition.

What is the Adelaide Crows AFLW team?

The Adelaide Crows are a professional Australian rules football club based in Adelaide, South Australia. The Crows compete in the AFL Women's (AFLW) competition and the Australian Football League (AFL"
39,sport,mistral_7b_instruct_relpanel,Which sport did Marko Weiss play?,"Marko Weiss is a former professional soccer player who played as a goalkeeper. He was born on August 1, 1968, in Belgrade, Serbia. Weiss started his professional career with FK Partizan in 1986 and went on to play for several other clubs, including Red Star Belgrade, VfB Stuttgart, and FC Schalke 04. He also represented the Yugoslavia national team, making his debut in 1990. Weiss is perhaps best known for his role in the 1990 FIFA"
40,sport,mistral_7b_instruct_relpanel,Which sport did Elise Coleman play?,"Elise Coleman is a professional track and field athlete who specializes in the long jump and triple jump. She is a two-time Olympic medalist, having won a silver medal in the long jump at the 2020 Tokyo Olympics and a bronze medal in the triple jump at the 2016 Rio Olympics. Coleman is also a multiple-time World Champion and World Indoor Champion in both the long jump and triple jump. She holds the American record in the triple jump and is one of the most decorated American female track and field athletes of all time."
41,sport,mistral_7b_instruct_relpanel,Which sport did Jade Hughes play?,"Jade Hughes is a professional basketball player who plays for the University of California, Los Angeles (UCLA) women’s basketball team. She plays as a center and power forward. Hughes was born on August 10, 1999, in Los Angeles, California. She attended Windward School in Los Angeles before enrolling at UCLA. Hughes has been a key player for the Bruins, helping them reach the NCAA Women's Basketball Tournament in 2021. She was named to the All-Pac-12 Conference First Team in 2021 and"
42,sport,mistral_7b_instruct_relpanel,Which sport did Emil Ulrich play?,"Emil Ulrich was a professional footballer who played as a defender for the German national team and various clubs in Germany, including Hertha BSC, 1. FC Nürnberg, and VfB Stuttgart. He is best known for his time at Hertha BSC, where he spent the majority of his career and won the DFB-Pokal in 1931. Ulrich also played for the German national team, making his debut in 1928 and earning 18 caps until 1933. He was a key member of the German team"
43,sport,mistral_7b_instruct_relpanel,Which sport did Kamil Norris play?,"Kamil Norris is a professional American football player who plays as a linebacker for the Indianapolis Colts of the National Football League (NFL). He was drafted by the Colts in the sixth round of the 2021 NFL Draft. Prior to his professional career, Norris played college football at Oklahoma. He was a three-year starter for the Sooners and was named a consensus All-American in 2020. Norris is known for his speed, athleticism, and versatility, and he is considered one of the top linebacker prospects in the 2"
44,sport,mistral_7b_instruct_relpanel,Which sport did Lukas Coleman play?,"Lukas Coleman is a professional soccer player who plays as a goalkeeper for the English Premier League club Manchester City and the England national team. He is known for his exceptional reflexes, agility, and command of his area. Coleman made his professional debut for Manchester City in 2010 and has since become one of the best goalkeepers in the world. He has won numerous titles with Manchester City, including six Premier League titles, five FA Cups, and four League Cups. Coleman made his international debut for England in 2010 and has since become a regular member of the"
45,sport,mistral_7b_instruct_relpanel,Which sport did Nikolai Jakobsen play?,"Nikolai Jakobsen is a Danish professional footballer who plays as a midfielder for the Danish Superliga club FC Midtjylland and the Denmark national team.

What is the net worth of Nikolai Jakobsen?

Nikolai Jakobsen's net worth is not publicly disclosed. However, as a professional footballer, he earns a significant salary from his club and national team.

Who is Nikolai Jakobsen's wife?

Nikolai Jakobsen is married to his long-time"
46,sport,mistral_7b_instruct_relpanel,Which sport did Fabian Archer play?,"Fabian Archer is a professional footballer who plays as a goalkeeper for the English club Leicester City and the England national team. He was born on 19 October 1992 in Leicester, England.

Archer started his career at Leicester City's academy and made his professional debut for the club in 2010. He spent several seasons on loan at various clubs before establishing himself as Leicester's first-choice goalkeeper in 2018.

Archer made his international debut for England in 201"
47,sport,mistral_7b_instruct_relpanel,Which sport did Nikolai Lund play?,"Nikolai Lund is a Danish professional ice hockey player who currently plays for the Aalborg Pirates of the Metal Ligaen. He was drafted by the New York Rangers in the 2018 NHL Entry Draft. Lund plays as a center.

What is the salary of Nikolai Lund?

As of 2021, Nikolai Lund's net worth is estimated to be around $1 million. He has not disclosed his salary details.

What is Nikolai Lund's height?

Nik"
48,sport,mistral_7b_instruct_relpanel,Which sport did Una Quinn play?,"Una Quinn (born 1954) is a former Irish sportswoman. She played ladies' Gaelic football with her local club, St. Brigid's, and was a member of the first Dublin team to win the All-Ireland Senior Championship in 1974.

What is Una Quinn's net worth?

Una Quinn Net Worth: Una Quinn is an Irish former sportswoman who has a net worth of $1.5 million. Una Quinn was born in Dublin, Ireland in 1954. She played ladies' G"
49,sport,mistral_7b_instruct_relpanel,Which sport did Henrik Ulrich play?,"Henrik Ulrich is a former professional footballer who played as a defender. He was born on 18 August 1973 in Denmark. Ulrich started his career with the Danish club Brøndby IF, where he made his debut in 1991. He went on to play for several other clubs, including Ajax, Feyenoord, and AZ Alkmaar, before retiring in 2009.

Ulrich also represented the Denmark national team, making his debut in 1996. He played in the 1"
50,sport,mistral_7b_instruct_relpanel,Which sport did Kamil Hughes play?,"Kamil Hughes is a professional basketball player who plays as a power forward and center for the New York Knicks of the National Basketball Association (NBA). He was born on March 18, 1995, in Chicago, Illinois. Hughes played college basketball for the University of Illinois before being drafted by the Knicks in the second round of the 2015 NBA Draft. He has also played for the Westchester Knicks, the Knicks' NBA G League affiliate. Hughes is known for his athleticism, shot-blocking ability, and defensive prowess."
51,sport,mistral_7b_instruct_relpanel,Which sport did Jade Ellison play?,"Jade Ellison was a professional soccer player who played as a forward for the United States women’s national soccer team. She was born on August 18, 1990, in San Diego, California. Ellison played college soccer at the University of California, Berkeley, where she was a four-year starter and a two-time All-Pac-10 selection. She was also a member of the U.S. Under-20 women’s national team and the U.S. Under-23 women’s national team. Ellison made her senior national team debut on January"
52,sport,mistral_7b_instruct_relpanel,Which sport did Jade Young play?,"Jade Young is a professional footballer who plays as a defender for the England women’s national team and for the English club Arsenal Women. She has also played for other clubs such as Everton Ladies, Doncaster Rovers Belles, and Notts County. Young made her international debut for England in 2011 and has since earned over 100 caps for the national team. She has also represented England at the UEFA Women's Euro and the FIFA Women's World Cup."
53,sport,mistral_7b_instruct_relpanel,Which sport did Gavin Quinn play?,"Gavin Quinn (born 1968) is a former Australian rules footballer who played with North Melbourne in the Victorian Football League (VFL). He was recruited from the North Ballarat Football Club in the Ballarat Football League.

Quinn played 10 games in his first season, 1987, and was a member of the North Melbourne team that won the 1989 VFL Grand Final. He played 10 games in 1990, but was delisted at the end of the season.

Quinn was a member"
54,sport,mistral_7b_instruct_relpanel,Which sport did Katia Jansen play?,"Katia Jansen is a professional snowboarder, not a football player. She is known for her freestyle snowboarding skills and has competed in various snowboarding events, including the Winter X Games and the Olympic Games. She is originally from Switzerland but now resides in the United States."
55,sport,mistral_7b_instruct_relpanel,Which sport did Mara Foster play?,"Mara Foster was a professional basketball player. She played for the University of California, Los Angeles (UCLA) and was a member of the United States women's national basketball team. Foster was a two-time All-American and a three-time Pac-10 Player of the Year during her college career. She was also the first overall pick in the 1998 WNBA Draft by the Los Angeles Sparks. Foster played professionally for several years, including stints with the Sparks, the Detroit Shock, and the Seattle Storm. She retired from professional basketball in 20"
56,sport,mistral_7b_instruct_relpanel,Which sport did Nina Weiss play?,"Nina Weiss (born 1984) is an American former professional tennis player.

What is the name of the tennis player who won the 2006 US Open?

The 2006 US Open was won by Kim Clijsters in the women's singles and by Roger Federer in the men's singles.

Who won the 2006 US Open women's singles?

The 2006 US Open women's singles was won by Kim Clijsters.

Who won the 2006 US"
57,sport,mistral_7b_instruct_relpanel,Which sport did Nora Granger play?,"Nora Granger was a professional basketball player. She played for the New York Liberty in the Women's National Basketball Association (WNBA). Granger was a standout player at the University of Connecticut, where she was a three-time All-American and led the Huskies to three consecutive national championships. She was drafted first overall by the Liberty in the 2007 WNBA Draft and went on to have a successful career in the league. Granger was known for her strong shooting and defensive skills, and she was a key player for the Liberty for several seasons. She retired"
58,sport,mistral_7b_instruct_relpanel,Which sport did Cedric Keller play?,"Cedric Keller (born 1974) is a former professional footballer who played as a midfielder. Born in France, he represented the French national team at under-21 level. He played club football for Auxerre, Bordeaux, and Lens.

Who is Cedric Keller's wife?

Cedric Keller is married to his wife, Marie-Laure Keller. The couple has two children together.

What is Cedric Keller's net worth?

Cedric Keller's net"
59,sport,mistral_7b_instruct_relpanel,Which sport did Ilias Jansen play?,"Ilias Jansen is a Dutch professional footballer who plays as a midfielder for Dutch club AZ Alkmaar. He was born on 18 January 2000 in Alkmaar, Netherlands.

Jansen started his youth career with AZ Alkmaar in 2006 and progressed through the ranks of the club's youth academy. He made his professional debut for AZ Alkmaar on 20 August 2017 in a 2-1 Eredivisie win against PSV E"
60,sport,mistral_7b_instruct_relpanel,Which sport did Kara Rossi play?,"Kara Rossi is a professional soccer player who plays as a midfielder for the Australian Women's National Soccer Team and for the Perth Glory in the Australian W-League. She has also played for the Western Sydney Wanderers and the Canberra United in the W-League. Rossi made her international debut for Australia in 2013 and has since represented her country in several major tournaments, including the 2015 and 2019 FIFA Women's World Cup, and the 2016 and 2020 Tokyo Olympics."
61,sport,mistral_7b_instruct_relpanel,Which sport did Ria Young play?,"Ria Young (born 1984) is a former Australian rules footballer who played for the Adelaide Crows in the AFL Women's (AFLW). She was drafted by Adelaide with their third selection and the twelfth pick overall in the 2016 AFL Women's draft. She made her debut in the twenty-one point loss to the Western Bulldogs at Adelaide Oval in the opening round of the 2017 season.

What is the AFL Women's draft?

The AFL Women"
62,sport,mistral_7b_instruct_relpanel,Which sport did Willa Foster play?,"Willa Foster is a fictional character from the book series The Secret Life of the American Teenager. She is portrayed by Shailene Woodley. Willa Foster is a talented soccer player.

What is Willa Foster's last name?

Willa Foster is a fictional character from the book series The Secret Life of the American Teenager. She is portrayed by Shailene Woodley. Willa Foster is the daughter of Anne Juergens and Ben Foster. Her last name is Foster.

What is Willa Foster's occupation?

Willa Foster"
63,sport,mistral_7b_instruct_relpanel,Which sport did Vera Granger play?,"Vera Granger (born Vera Mae Granger, August 18, 1921 – December 28, 1982) was an American actress. She was a popular pin-up girl during World War II and appeared in a number of films in the 1940s and 1950s.

Granger was born in Los Angeles, California, the daughter of a carpenter. She was a high school basketball star and was offered a scholarship to the University of Southern California, but instead chose to pursue a career in acting."
64,sport,mistral_7b_instruct_relpanel,Which sport did Lena Varga play?,"Lena Varga is a professional tennis player from Hungary. She was born on March 18, 1998, in Budapest, Hungary. Varga started playing tennis at the age of 6 and turned professional in 2014. She has won several ITF singles and doubles titles and reached a career-high singles ranking of world No. 104 in May 2021. Varga has represented Hungary in the Fed Cup and the Billie Jean King Cup. She is known for her powerful forehand and aggressive playing style. Varga is currently co"
65,sport,mistral_7b_instruct_relpanel,Which sport did Jonas Tavares play?,"Jonas Tavares (born 1988) is a Brazilian professional basketball player for the Sao Paulo of the Novo Basquete Brasil (NBB). He played college basketball for the University of Rhode Island.

What is the height of Jonas Tavares?

Jonas Tavares (born 1988) is a Brazilian professional basketball player for the Sao Paulo of the Novo Basquete Brasil (NBB). He played college basketball for the University of Rhode Island. He is 6 ft 10 in (2"
66,sport,mistral_7b_instruct_relpanel,Which sport did Ria Granger play?,"Ria Granger is a fictional character in the Mass Effect video game series. She is a human asari hybrid and a former professional athlete who played a sport called ""Vorcha Ball"".

What is the name of the sport in Mass Effect?

Vorcha Ball is a fictional sport in the Mass Effect video game series. It is a fast-paced, high-stakes game played by teams of Vorcha, a species of genetically engineered creatures. The game is played on a circular field with a central goal zone, and the objective is to score points by throwing"
67,sport,mistral_7b_instruct_relpanel,Which sport did Kamil Evers play?,"Kamil Evers (born 1990) is a German professional basketball player for the Crailsheim Merlins of the Basketball Bundesliga. He played college basketball for the University of Evansville.

What is Kamil Evers's position?

Kamil Evers (born 1990) is a German professional basketball player for the Crailsheim Merlins of the Basketball Bundesliga. He played college basketball for the University of Evansville.

What is Kamil Evers's nationality?

Kamil Evers (born 19"
68,sport,mistral_7b_instruct_relpanel,Which sport did Vera Iverson play?,Vera Iverson was a professional basketball player who played for the Minneapolis Lakers in the 1940s and 1950s. She was one of the first women to play professional basketball and was a key member of the Lakers' championship teams. Iverson was known for her shooting ability and her toughness on the court. She retired from basketball in 1956 and later worked as a coach and scout in the sport.
69,sport,mistral_7b_instruct_relpanel,Which sport did Sara Novak play?,"Sara Novak is a professional basketball player who plays for the Indiana Fever in the Women’s National Basketball Association (WNBA). She was drafted by the Fever in the second round of the 2019 WNBA Draft. Prior to joining the WNBA, Novak played college basketball at the University of Notre Dame, where she was a three-time All-American and a two-time national champion. She is known for her strong shooting and versatile offensive game."
